Data Generated by    ,Optosky
Save time:,2025/4/14 11:44:36
Material:, 
Integrate time:,7
Driver current:,700mA
Filter level:,NONE
Accumulate:,1
X Axis Unit:,WaveLength
position,value
186.059,5.00
186.445,5.00
186.832,5.00
187.218,5.00
187.604,5.00
187.990,5.00
188.377,5.00
188.763,5.00
189.149,5.00
189.536,0.00
189.922,-8.00
190.308,-12.00
190.695,-6.00
191.081,-9.00
191.468,-5.00
191.855,6.00
192.241,0.00
192.628,9.00
193.014,4.00
193.401,11.00
193.788,17.00
194.175,14.00
194.561,14.00
194.948,8.00
195.335,18.00
195.722,13.00
196.109,10.00
196.496,6.00
196.883,9.00
197.270,5.00
197.657,-6.00
198.044,-8.00
198.431,-10.00
198.818,-15.00
199.205,-7.00
199.592,-9.00
199.979,-1.00
200.367,6.00
200.754,6.00
201.141,1.00
201.529,-1.00
201.916,-4.00
202.303,2.00
202.691,0.00
203.078,3.00
203.466,8.00
203.853,14.00
204.241,-2.00
204.628,4.00
205.016,11.00
205.404,21.00
205.791,14.00
206.179,8.00
206.567,11.00
206.954,6.00
207.342,7.00
207.730,2.00
208.118,-6.00
208.506,-2.00
208.894,-2.00
209.282,-15.00
209.670,-19.00
210.058,-15.00
210.446,-16.00
210.834,-9.00
211.222,-3.00
211.610,0.00
211.998,5.00
212.386,6.00
212.774,10.00
213.163,10.00
213.551,9.00
213.939,2.00
214.328,9.00
214.716,2.00
215.104,8.00
215.493,-2.00
215.881,6.00
216.270,-1.00
216.658,3.00
217.047,-1.00
217.435,-2.00
217.824,-2.00
218.213,-4.00
218.601,-11.00
218.990,-14.00
219.379,-13.00
219.767,-9.00
220.156,-10.00
220.545,-2.00
220.934,0.00
221.323,-7.00
221.712,1.00
222.100,10.00
222.489,10.00
222.878,12.00
223.267,14.00
223.657,10.00
224.046,21.00
224.435,15.00
224.824,5.00
225.213,14.00
225.602,15.00
225.991,19.00
226.381,20.00
226.770,18.00
227.159,2.00
227.549,-1.00
227.938,-8.00
228.327,-7.00
228.717,-13.00
229.106,-10.00
229.496,-5.00
229.885,0.00
230.275,-1.00
230.664,2.00
231.054,-13.00
231.444,-10.00
231.833,-3.00
232.223,6.00
232.613,5.00
233.003,15.00
233.392,9.00
233.782,13.00
234.172,12.00
234.562,17.00
234.952,13.00
235.342,9.00
235.732,4.00
236.122,7.00
236.512,0.00
236.902,-10.00
237.292,-13.00
237.682,-6.00
238.072,-8.00
238.462,-3.00
238.852,-6.00
239.243,-12.00
239.633,-6.00
240.023,2.00
240.414,13.00
240.804,12.00
241.194,16.00
241.585,12.00
241.975,18.00
242.366,18.00
242.756,13.00
243.147,3.00
243.537,7.00
243.928,15.00
244.318,11.00
244.709,6.00
245.100,0.00
245.490,8.00
245.881,7.00
246.272,11.00
246.663,7.00
247.053,-7.00
247.444,-7.00
247.835,-10.00
248.226,-3.00
248.617,0.00
249.008,10.00
249.399,12.00
249.790,3.00
250.181,13.00
250.572,19.00
250.963,13.00
251.354,11.00
251.745,17.00
252.137,11.00
252.528,-1.00
252.919,1.00
253.310,-9.00
253.702,4.00
254.093,14.00
254.484,10.00
254.876,0.00
255.267,0.00
255.659,-13.00
256.050,-9.00
256.442,-11.00
256.833,-16.00
257.225,-10.00
257.616,-13.00
258.008,-12.00
258.399,-16.00
258.791,-8.00
259.183,-3.00
259.575,-2.00
259.966,0.00
260.358,11.00
260.750,18.00
261.142,23.00
261.534,24.00
261.926,27.00
262.317,20.00
262.709,16.00
263.101,14.00
263.493,16.00
263.885,8.00
264.278,10.00
264.670,6.00
265.062,2.00
265.454,6.00
265.846,-1.00
266.238,-7.00
266.631,-12.00
267.023,-2.00
267.415,-13.00
267.807,-16.00
268.200,-4.00
268.592,4.00
268.985,0.00
269.377,-6.00
269.770,0.00
270.162,13.00
270.555,3.00
270.947,9.00
271.340,21.00
271.732,17.00
272.125,9.00
272.518,7.00
272.910,5.00
273.303,1.00
273.696,2.00
274.089,-12.00
274.481,-15.00
274.874,-7.00
275.267,-9.00
275.660,-16.00
276.053,-15.00
276.446,-10.00
276.839,-22.00
277.232,-28.00
277.625,-21.00
278.018,-6.00
278.411,-8.00
278.804,-1.00
279.197,0.00
279.590,2.00
279.984,11.00
280.377,4.00
280.770,15.00
281.163,10.00
281.557,18.00
281.950,21.00
282.343,15.00
282.737,15.00
283.130,8.00
283.524,5.00
283.917,1.00
284.311,-8.00
284.704,-9.00
285.098,-16.00
285.491,-6.00
285.885,-18.00
286.279,-24.00
286.672,-26.00
287.066,-12.00
287.460,-11.00
287.853,-8.00
288.247,-7.00
288.641,0.00
289.035,-1.00
289.429,0.00
289.823,5.00
290.217,0.00
290.611,1.00
291.004,2.00
291.398,6.00
291.793,9.00
292.187,12.00
292.581,-1.00
292.975,8.00
293.369,5.00
293.763,-1.00
294.157,-13.00
294.551,-1.00
294.946,-5.00
295.340,-17.00
295.734,-14.00
296.129,-14.00
296.523,-18.00
296.917,-26.00
297.312,-16.00
297.706,-7.00
298.101,-5.00
298.495,-1.00
298.890,7.00
299.284,12.00
299.679,9.00
300.073,6.00
300.468,6.00
300.863,3.00
301.257,4.00
301.652,7.00
302.047,4.00
302.442,6.00
302.836,-1.00
303.231,-1.00
303.626,4.00
304.021,8.00
304.416,-1.00
304.811,-3.00
305.206,-12.00
305.601,-15.00
305.996,-19.00
306.391,-21.00
306.786,-27.00
307.181,-21.00
307.576,-17.00
307.971,-11.00
308.366,-4.00
308.762,-1.00
309.157,3.00
309.552,11.00
309.947,8.00
310.343,6.00
310.738,4.00
311.133,9.00
311.529,10.00
311.924,2.00
312.320,0.00
312.715,8.00
313.111,8.00
313.506,5.00
313.902,0.00
314.297,-1.00
314.693,-6.00
315.088,-12.00
315.484,-16.00
315.880,-16.00
316.276,-16.00
316.671,-7.00
317.067,-8.00
317.463,-8.00
317.859,-7.00
318.254,10.00
318.650,4.00
319.046,13.00
319.442,13.00
319.838,8.00
320.234,19.00
320.630,7.00
321.026,-4.00
321.422,8.00
321.818,15.00
322.214,3.00
322.610,1.00
323.007,8.00
323.403,10.00
323.799,5.00
324.195,1.00
324.592,-7.00
324.988,-2.00
325.384,-1.00
325.781,-5.00
326.177,-14.00
326.573,-9.00
326.970,-5.00
327.366,2.00
327.763,-10.00
328.159,-1.00
328.556,2.00
328.952,5.00
329.349,15.00
329.745,3.00
330.142,11.00
330.539,9.00
330.935,16.00
331.332,17.00
331.729,25.00
332.126,14.00
332.522,9.00
332.919,16.00
333.316,3.00
333.713,0.00
334.110,-8.00
334.507,-3.00
334.904,-1.00
335.301,-2.00
335.698,-7.00
336.095,-13.00
336.492,-12.00
336.889,-6.00
337.286,-7.00
337.683,2.00
338.080,13.00
338.477,10.00
338.875,12.00
339.272,16.00
339.669,18.00
340.066,17.00
340.464,5.00
340.861,13.00
341.258,14.00
341.656,17.00
342.053,13.00
342.451,13.00
342.848,9.00
343.246,13.00
343.643,14.00
344.041,7.00
344.438,9.00
344.836,-7.00
345.233,-7.00
345.631,-15.00
346.029,-5.00
346.427,-1.00
346.824,-1.00
347.222,3.00
347.620,9.00
348.018,10.00
348.415,21.00
348.813,14.00
349.211,11.00
349.609,-6.00
350.007,9.00
350.405,16.00
350.803,9.00
351.201,11.00
351.599,19.00
351.997,18.00
352.395,13.00
352.793,11.00
353.191,17.00
