Data Generated by    ,Optosky
Save time:,2025/4/14 11:44:54
Material:, 
Integrate time:,7
Driver current:,700mA
Filter level:,NONE
Accumulate:,1
X Axis Unit:,WaveLength
position,value
186.059,-2.00
186.445,-2.00
186.832,-2.00
187.218,-2.00
187.604,-2.00
187.990,-2.00
188.377,-2.00
188.763,-2.00
189.149,-2.00
189.536,-5.00
189.922,-5.00
190.308,-14.00
190.695,-15.00
191.081,-1.00
191.468,-9.00
191.855,-10.00
192.241,-9.00
192.628,-4.00
193.014,0.00
193.401,-4.00
193.788,4.00
194.175,4.00
194.561,5.00
194.948,2.00
195.335,0.00
195.722,15.00
196.109,15.00
196.496,15.00
196.883,20.00
197.270,6.00
197.657,4.00
198.044,6.00
198.431,5.00
198.818,6.00
199.205,-3.00
199.592,-12.00
199.979,-7.00
200.367,-7.00
200.754,0.00
201.141,-4.00
201.529,-6.00
201.916,2.00
202.303,7.00
202.691,17.00
203.078,18.00
203.466,21.00
203.853,18.00
204.241,0.00
204.628,7.00
205.016,8.00
205.404,4.00
205.791,4.00
206.179,6.00
206.567,0.00
206.954,0.00
207.342,-7.00
207.730,1.00
208.118,-1.00
208.506,-2.00
208.894,0.00
209.282,-13.00
209.670,-19.00
210.058,-20.00
210.446,-16.00
210.834,-10.00
211.222,-12.00
211.610,-2.00
211.998,1.00
212.386,0.00
212.774,-3.00
213.163,-11.00
213.551,-1.00
213.939,0.00
214.328,-3.00
214.716,-10.00
215.104,-4.00
215.493,-9.00
215.881,-6.00
216.270,5.00
216.658,9.00
217.047,3.00
217.435,-3.00
217.824,-9.00
218.213,-20.00
218.601,-32.00
218.990,-32.00
219.379,-30.00
219.767,-29.00
220.156,-16.00
220.545,-15.00
220.934,-5.00
221.323,0.00
221.712,0.00
222.100,0.00
222.489,-5.00
222.878,1.00
223.267,12.00
223.657,13.00
224.046,13.00
224.435,13.00
224.824,15.00
225.213,7.00
225.602,-2.00
225.991,5.00
226.381,5.00
226.770,0.00
227.159,-9.00
227.549,-22.00
227.938,-17.00
228.327,-12.00
228.717,-25.00
229.106,-22.00
229.496,-22.00
229.885,-18.00
230.275,-8.00
230.664,0.00
231.054,-9.00
231.444,-19.00
231.833,-16.00
232.223,-10.00
232.613,4.00
233.003,11.00
233.392,8.00
233.782,4.00
234.172,4.00
234.562,1.00
234.952,3.00
235.342,4.00
235.732,2.00
236.122,7.00
236.512,-4.00
236.902,-15.00
237.292,-14.00
237.682,-3.00
238.072,-8.00
238.462,-21.00
238.852,-13.00
239.243,-11.00
239.633,-8.00
240.023,-5.00
240.414,2.00
240.804,7.00
241.194,-1.00
241.585,-2.00
241.975,12.00
242.366,6.00
242.756,1.00
243.147,6.00
243.537,14.00
243.928,12.00
244.318,9.00
244.709,8.00
245.100,8.00
245.490,7.00
245.881,4.00
246.272,0.00
246.663,-5.00
247.053,-10.00
247.444,-9.00
247.835,-5.00
248.226,-11.00
248.617,-9.00
249.008,-9.00
249.399,-2.00
249.790,-2.00
250.181,3.00
250.572,-1.00
250.963,3.00
251.354,20.00
251.745,24.00
252.137,22.00
252.528,7.00
252.919,4.00
253.310,7.00
253.702,4.00
254.093,9.00
254.484,21.00
254.876,17.00
255.267,5.00
255.659,8.00
256.050,5.00
256.442,10.00
256.833,4.00
257.225,-9.00
257.616,-8.00
258.008,-11.00
258.399,-3.00
258.791,-6.00
259.183,-3.00
259.575,-6.00
259.966,4.00
260.358,17.00
260.750,9.00
261.142,7.00
261.534,16.00
261.926,13.00
262.317,13.00
262.709,6.00
263.101,2.00
263.493,2.00
263.885,7.00
264.278,1.00
264.670,1.00
265.062,-1.00
265.454,0.00
265.846,-3.00
266.238,0.00
266.631,-6.00
267.023,-14.00
267.415,-12.00
267.807,-17.00
268.200,-5.00
268.592,1.00
268.985,-5.00
269.377,-1.00
269.770,-2.00
270.162,7.00
270.555,12.00
270.947,14.00
271.340,7.00
271.732,19.00
272.125,26.00
272.518,10.00
272.910,2.00
273.303,12.00
273.696,7.00
274.089,0.00
274.481,-6.00
274.874,1.00
275.267,-4.00
275.660,-14.00
276.053,-15.00
276.446,-15.00
276.839,-15.00
277.232,-16.00
277.625,-24.00
278.018,-14.00
278.411,-14.00
278.804,-21.00
279.197,-10.00
279.590,0.00
279.984,0.00
280.377,5.00
280.770,5.00
281.163,9.00
281.557,3.00
281.950,19.00
282.343,21.00
282.737,6.00
283.130,8.00
283.524,-4.00
283.917,8.00
284.311,6.00
284.704,1.00
285.098,-4.00
285.491,-1.00
285.885,-2.00
286.279,-4.00
286.672,-9.00
287.066,-18.00
287.460,-20.00
287.853,-10.00
288.247,0.00
288.641,4.00
289.035,7.00
289.429,0.00
289.823,8.00
290.217,7.00
290.611,9.00
291.004,19.00
291.398,16.00
291.793,15.00
292.187,20.00
292.581,16.00
292.975,9.00
293.369,4.00
293.763,3.00
294.157,12.00
294.551,7.00
294.946,14.00
295.340,4.00
295.734,0.00
296.129,-5.00
296.523,-15.00
296.917,-12.00
297.312,-19.00
297.706,-20.00
298.101,-13.00
298.495,-16.00
298.890,-7.00
299.284,-3.00
299.679,3.00
300.073,8.00
300.468,4.00
300.863,6.00
301.257,8.00
301.652,-3.00
302.047,1.00
302.442,3.00
302.836,1.00
303.231,0.00
303.626,9.00
304.021,-3.00
304.416,-2.00
304.811,-10.00
305.206,-17.00
305.601,-19.00
305.996,-19.00
306.391,-23.00
306.786,-21.00
307.181,-17.00
307.576,-19.00
307.971,-7.00
308.366,-1.00
308.762,-6.00
309.157,1.00
309.552,12.00
309.947,18.00
310.343,13.00
310.738,10.00
311.133,12.00
311.529,10.00
311.924,1.00
312.320,2.00
312.715,9.00
313.111,9.00
313.506,5.00
313.902,4.00
314.297,-4.00
314.693,-5.00
315.088,-9.00
315.484,-14.00
315.880,-24.00
316.276,-16.00
316.671,-17.00
317.067,-21.00
317.463,-11.00
317.859,-9.00
318.254,0.00
318.650,-8.00
319.046,-7.00
319.442,4.00
319.838,19.00
320.234,20.00
320.630,16.00
321.026,10.00
321.422,11.00
321.818,7.00
322.214,13.00
322.610,11.00
323.007,2.00
323.403,3.00
323.799,19.00
324.195,8.00
324.592,-2.00
324.988,-13.00
325.384,-17.00
325.781,-10.00
326.177,-11.00
326.573,-9.00
326.970,3.00
327.366,6.00
327.763,14.00
328.159,11.00
328.556,16.00
328.952,7.00
329.349,17.00
329.745,7.00
330.142,17.00
330.539,20.00
330.935,27.00
331.332,28.00
331.729,23.00
332.126,19.00
332.522,21.00
332.919,19.00
333.316,23.00
333.713,11.00
334.110,6.00
334.507,2.00
334.904,-1.00
335.301,-2.00
335.698,-13.00
336.095,-16.00
336.492,-15.00
336.889,-6.00
337.286,-5.00
337.683,1.00
338.080,4.00
338.477,4.00
338.875,12.00
339.272,21.00
339.669,33.00
340.066,26.00
340.464,18.00
340.861,13.00
341.258,7.00
341.656,6.00
342.053,6.00
342.451,10.00
342.848,19.00
343.246,11.00
343.643,3.00
344.041,-5.00
344.438,-2.00
344.836,-4.00
345.233,-14.00
345.631,-13.00
346.029,1.00
346.427,8.00
346.824,9.00
347.222,7.00
347.620,0.00
348.018,2.00
348.415,0.00
348.813,7.00
349.211,11.00
349.609,14.00
350.007,15.00
350.405,12.00
350.803,16.00
351.201,11.00
351.599,8.00
351.997,13.00
352.395,21.00
352.793,6.00
353.191,3.00
353.589,-5.00
353.988,-5.00
354.386,-4.00
354.784,-1.00
355.182,-12.00
355.581,-7.00
355.979,-6.00
356.377,0.00
356.776,1.00
357.174,3.00
357.573,8.00
357.971,8.00
358.369,14.00
358.768,25.00
359.166,15.00
359.565,18.00
359.964,26.00
360.362,26.00
360.761,26.00
361.159,17.00
361.558,24.00
361.957,26.00
362.355,31.00
362.754,25.00
363.153,27.00
363.552,24.00
363.951,9.00
364.349,-7.00
364.748,-6.00
365.147,-20.00
365.546,-12.00
365.945,-6.00
366.344,-9.00
366.743,-17.00
367.142,-6.00
367.541,7.00
367.940,17.00
368.339,26.00
368.738,22.00
369.137,22.00
369.537,16.00
369.936,8.00
370.335,9.00
370.734,9.00
371.134,16.00
371.533,18.00
371.932,22.00
372.332,19.00
372.731,14.00
373.130,23.00
373.530,16.00
373.929,12.00
374.329,9.00
374.728,4.00
375.128,-1.00
375.527,-1.00
375.927,11.00
376.326,8.00
376.726,9.00
377.126,16.00
377.525,14.00
377.925,19.00
378.325,15.00
378.724,18.00
379.124,16.00
379.524,20.00
379.924,28.00
380.324,25.00
380.723,13.00
381.123,8.00
381.523,9.00
381.923,9.00
382.323,7.00
382.723,8.00
383.123,2.00
383.523,3.00
