Data Generated by    ,Optosky
Save time:,2025/4/14 11:45:59
Material:, 
Integrate time:,7
Driver current:,700mA
Filter level:,NONE
Accumulate:,1
X Axis Unit:,WaveLength
position,value
186.059,20.00
186.445,20.00
186.832,20.00
187.218,20.00
187.604,20.00
187.990,20.00
188.377,20.00
188.763,20.00
189.149,20.00
189.536,8.00
189.922,5.00
190.308,3.00
190.695,0.00
191.081,12.00
191.468,5.00
191.855,9.00
192.241,17.00
192.628,8.00
193.014,5.00
193.401,-2.00
193.788,-3.00
194.175,-8.00
194.561,-11.00
194.948,-14.00
195.335,-16.00
195.722,-14.00
196.109,-15.00
196.496,-6.00
196.883,-1.00
197.270,-4.00
197.657,1.00
198.044,4.00
198.431,10.00
198.818,3.00
199.205,11.00
199.592,6.00
199.979,5.00
200.367,3.00
200.754,2.00
201.141,5.00
201.529,6.00
201.916,7.00
202.303,2.00
202.691,-14.00
203.078,-12.00
203.466,2.00
203.853,-1.00
204.241,0.00
204.628,-4.00
205.016,-10.00
205.404,-15.00
205.791,-9.00
206.179,1.00
206.567,3.00
206.954,-4.00
207.342,8.00
207.730,8.00
208.118,6.00
208.506,5.00
208.894,5.00
209.282,0.00
209.670,3.00
210.058,7.00
210.446,0.00
210.834,6.00
211.222,-1.00
211.610,0.00
211.998,-8.00
212.386,-7.00
212.774,-7.00
213.163,-8.00
213.551,-20.00
213.939,-16.00
214.328,-17.00
214.716,-18.00
215.104,-12.00
215.493,-19.00
215.881,-19.00
216.270,-19.00
216.658,-10.00
217.047,-4.00
217.435,-8.00
217.824,-3.00
218.213,-1.00
218.601,5.00
218.990,-2.00
219.379,1.00
219.767,0.00
220.156,1.00
220.545,-8.00
220.934,-12.00
221.323,-1.00
221.712,-3.00
222.100,-1.00
222.489,-4.00
222.878,-13.00
223.267,-20.00
223.657,-27.00
224.046,-22.00
224.435,-21.00
224.824,-17.00
225.213,-22.00
225.602,-15.00
225.991,0.00
226.381,3.00
226.770,-1.00
227.159,7.00
227.549,13.00
227.938,11.00
228.327,10.00
228.717,2.00
229.106,6.00
229.496,21.00
229.885,9.00
230.275,7.00
230.664,2.00
231.054,-10.00
231.444,-19.00
231.833,-8.00
232.223,-2.00
232.613,-4.00
233.003,-12.00
233.392,-19.00
233.782,-13.00
234.172,-7.00
234.562,-3.00
234.952,0.00
235.342,-7.00
235.732,0.00
236.122,5.00
236.512,3.00
236.902,14.00
237.292,17.00
237.682,6.00
238.072,6.00
238.462,-1.00
238.852,-6.00
239.243,-1.00
239.633,-1.00
240.023,-5.00
240.414,-3.00
240.804,0.00
241.194,1.00
241.585,-2.00
241.975,-7.00
242.366,-10.00
242.756,-18.00
243.147,-18.00
243.537,-19.00
243.928,-15.00
244.318,1.00
244.709,6.00
245.100,8.00
245.490,10.00
245.881,10.00
246.272,10.00
246.663,15.00
247.053,13.00
247.444,9.00
247.835,15.00
248.226,15.00
248.617,7.00
249.008,6.00
249.399,5.00
249.790,2.00
250.181,-2.00
250.572,1.00
250.963,1.00
251.354,0.00
251.745,-2.00
252.137,-4.00
252.528,-16.00
252.919,-14.00
253.310,-4.00
253.702,-7.00
254.093,-5.00
254.484,1.00
254.876,3.00
255.267,1.00
255.659,2.00
256.050,6.00
256.442,2.00
256.833,0.00
257.225,0.00
257.616,4.00
258.008,5.00
258.399,12.00
258.791,3.00
259.183,5.00
259.575,2.00
259.966,-1.00
260.358,-6.00
260.750,-13.00
261.142,-12.00
261.534,-15.00
261.926,-5.00
262.317,-14.00
262.709,-19.00
263.101,-21.00
263.493,-15.00
263.885,-21.00
264.278,-16.00
264.670,-13.00
265.062,2.00
265.454,-1.00
265.846,3.00
266.238,0.00
266.631,1.00
267.023,-8.00
267.415,-11.00
267.807,-13.00
268.200,0.00
268.592,-2.00
268.985,-2.00
269.377,6.00
269.770,7.00
270.162,0.00
270.555,-9.00
270.947,-13.00
271.340,-18.00
271.732,-21.00
272.125,-19.00
272.518,-14.00
272.910,-15.00
273.303,-18.00
273.696,-11.00
274.089,-15.00
274.481,-14.00
274.874,-3.00
275.267,-7.00
275.660,2.00
276.053,-1.00
276.446,-7.00
276.839,0.00
277.232,2.00
277.625,2.00
278.018,2.00
278.411,11.00
278.804,3.00
279.197,0.00
279.590,6.00
279.984,5.00
280.377,0.00
280.770,0.00
281.163,-15.00
281.557,-17.00
281.950,-21.00
282.343,-20.00
282.737,-24.00
283.130,-20.00
283.524,-16.00
283.917,-17.00
284.311,-10.00
284.704,-11.00
285.098,-9.00
285.491,-5.00
285.885,-3.00
286.279,-7.00
286.672,-7.00
287.066,4.00
287.460,3.00
287.853,-1.00
288.247,-3.00
288.641,-8.00
289.035,-5.00
289.429,-8.00
289.823,-10.00
290.217,-8.00
290.611,-11.00
291.004,-11.00
291.398,-21.00
291.793,-18.00
292.187,-13.00
292.581,-18.00
292.975,-18.00
293.369,-2.00
293.763,2.00
294.157,5.00
294.551,9.00
294.946,8.00
295.340,14.00
295.734,7.00
296.129,9.00
296.523,7.00
296.917,2.00
297.312,-6.00
297.706,7.00
298.101,6.00
298.495,1.00
298.890,0.00
299.284,-4.00
299.679,-16.00
300.073,-21.00
300.468,-20.00
300.863,-12.00
301.257,-16.00
301.652,-9.00
302.047,-17.00
302.442,-20.00
302.836,-21.00
303.231,-14.00
303.626,-9.00
304.021,-6.00
304.416,-4.00
304.811,2.00
305.206,5.00
305.601,7.00
305.996,2.00
306.391,1.00
306.786,1.00
307.181,1.00
307.576,5.00
307.971,-8.00
308.366,-3.00
308.762,-13.00
309.157,-12.00
309.552,-6.00
309.947,-8.00
310.343,-15.00
310.738,-17.00
311.133,-18.00
311.529,-12.00
311.924,-6.00
312.320,-10.00
312.715,0.00
313.111,2.00
313.506,-2.00
313.902,2.00
314.297,2.00
314.693,13.00
315.088,4.00
315.484,-2.00
315.880,0.00
316.276,1.00
316.671,2.00
317.067,15.00
317.463,6.00
317.859,-2.00
318.254,3.00
318.650,11.00
319.046,7.00
319.442,1.00
319.838,1.00
320.234,-9.00
320.630,-11.00
321.026,-9.00
321.422,-3.00
321.818,-11.00
322.214,0.00
322.610,11.00
323.007,-1.00
323.403,-5.00
323.799,0.00
324.195,3.00
324.592,0.00
324.988,14.00
325.384,10.00
325.781,13.00
326.177,20.00
326.573,17.00
326.970,21.00
327.366,16.00
327.763,18.00
328.159,13.00
328.556,10.00
328.952,4.00
329.349,-1.00
329.745,-6.00
330.142,0.00
330.539,1.00
330.935,0.00
331.332,0.00
331.729,2.00
332.126,5.00
332.522,5.00
332.919,12.00
333.316,20.00
333.713,23.00
334.110,9.00
334.507,16.00
334.904,10.00
335.301,8.00
335.698,0.00
336.095,5.00
336.492,7.00
