Data Generated by    ,Optosky
Save time:,2025/4/14 11:46:35
Material:, 
Integrate time:,7
Driver current:,700mA
Filter level:,NONE
Accumulate:,1
X Axis Unit:,WaveLength
position,value
186.059,6.00
186.445,6.00
186.832,6.00
187.218,6.00
187.604,6.00
187.990,6.00
188.377,6.00
188.763,6.00
189.149,6.00
189.536,-1.00
189.922,-7.00
190.308,-11.00
190.695,-19.00
191.081,-20.00
191.468,-23.00
191.855,-25.00
192.241,-15.00
192.628,-18.00
193.014,-13.00
193.401,-13.00
193.788,3.00
194.175,9.00
194.561,10.00
194.948,15.00
195.335,20.00
195.722,14.00
196.109,9.00
196.496,8.00
196.883,-2.00
197.270,-5.00
197.657,-2.00
198.044,9.00
198.431,-1.00
198.818,-3.00
199.205,0.00
199.592,-5.00
199.979,-2.00
200.367,-12.00
200.754,-3.00
201.141,-4.00
201.529,-11.00
201.916,-10.00
202.303,-3.00
202.691,8.00
203.078,0.00
203.466,1.00
203.853,-2.00
204.241,-3.00
204.628,0.00
205.016,11.00
205.404,10.00
205.791,2.00
206.179,6.00
206.567,5.00
206.954,-11.00
207.342,0.00
207.730,16.00
208.118,14.00
208.506,0.00
208.894,2.00
209.282,-5.00
209.670,-6.00
210.058,-18.00
210.446,-12.00
210.834,-13.00
211.222,-10.00
211.610,-5.00
211.998,-7.00
212.386,-5.00
212.774,-5.00
213.163,-8.00
213.551,-3.00
213.939,2.00
214.328,5.00
214.716,4.00
215.104,7.00
215.493,15.00
215.881,16.00
216.270,2.00
216.658,8.00
217.047,0.00
217.435,-7.00
217.824,-5.00
218.213,-6.00
218.601,-13.00
218.990,-20.00
219.379,-12.00
219.767,-13.00
220.156,-17.00
220.545,-27.00
220.934,-25.00
221.323,-26.00
221.712,-28.00
222.100,-24.00
222.489,-13.00
222.878,-8.00
223.267,-8.00
223.657,0.00
224.046,0.00
224.435,15.00
224.824,16.00
225.213,9.00
225.602,4.00
225.991,10.00
226.381,12.00
226.770,-2.00
227.159,5.00
227.549,-2.00
227.938,-17.00
228.327,-17.00
228.717,-18.00
229.106,-16.00
229.496,-18.00
229.885,-20.00
230.275,-24.00
230.664,-27.00
231.054,-32.00
231.444,-33.00
231.833,-25.00
232.223,-8.00
232.613,0.00
233.003,2.00
233.392,-2.00
233.782,-3.00
234.172,7.00
234.562,13.00
234.952,4.00
235.342,9.00
235.732,18.00
236.122,6.00
236.512,-10.00
236.902,-15.00
237.292,-7.00
237.682,-1.00
238.072,-5.00
238.462,3.00
238.852,4.00
239.243,-11.00
239.633,-17.00
240.023,-15.00
240.414,-26.00
240.804,-23.00
241.194,-11.00
241.585,-12.00
241.975,-10.00
242.366,-9.00
242.756,5.00
243.147,3.00
243.537,5.00
243.928,12.00
244.318,17.00
244.709,6.00
245.100,9.00
245.490,7.00
245.881,10.00
246.272,8.00
246.663,5.00
247.053,0.00
247.444,-1.00
247.835,1.00
248.226,-5.00
248.617,-9.00
249.008,-6.00
249.399,1.00
249.790,1.00
250.181,2.00
250.572,2.00
250.963,5.00
251.354,6.00
251.745,6.00
252.137,9.00
252.528,7.00
252.919,3.00
253.310,4.00
253.702,7.00
254.093,5.00
254.484,9.00
254.876,2.00
255.267,6.00
255.659,4.00
256.050,9.00
256.442,6.00
256.833,0.00
257.225,-1.00
257.616,7.00
258.008,-5.00
258.399,-11.00
258.791,-16.00
259.183,-15.00
259.575,-12.00
259.966,-12.00
260.358,-12.00
260.750,-3.00
261.142,9.00
261.534,7.00
261.926,7.00
262.317,6.00
262.709,9.00
263.101,17.00
263.493,18.00
263.885,4.00
264.278,1.00
264.670,2.00
265.062,0.00
265.454,3.00
265.846,-3.00
266.238,0.00
266.631,7.00
267.023,-2.00
267.415,-14.00
267.807,-27.00
268.200,-15.00
268.592,-15.00
268.985,-11.00
269.377,-10.00
269.770,-9.00
270.162,-13.00
270.555,-6.00
270.947,5.00
271.340,1.00
271.732,-3.00
272.125,5.00
272.518,8.00
272.910,9.00
273.303,7.00
273.696,11.00
274.089,-4.00
274.481,-1.00
274.874,6.00
275.267,-2.00
275.660,-10.00
276.053,-5.00
276.446,-11.00
276.839,-13.00
277.232,-9.00
277.625,-12.00
278.018,-19.00
278.411,-14.00
278.804,-24.00
279.197,-26.00
279.590,-23.00
279.984,-9.00
280.377,-2.00
280.770,-4.00
281.163,1.00
281.557,13.00
281.950,11.00
282.343,19.00
282.737,19.00
283.130,8.00
283.524,4.00
283.917,2.00
284.311,15.00
284.704,10.00
285.098,-2.00
285.491,-3.00
285.885,-3.00
286.279,0.00
286.672,-2.00
287.066,-5.00
287.460,-11.00
287.853,-9.00
288.247,-11.00
288.641,-15.00
289.035,-20.00
289.429,-14.00
289.823,-6.00
290.217,1.00
290.611,0.00
291.004,-2.00
291.398,0.00
291.793,-4.00
292.187,7.00
292.581,9.00
292.975,8.00
293.369,-1.00
293.763,0.00
294.157,-10.00
294.551,-4.00
294.946,0.00
295.340,-8.00
295.734,1.00
296.129,1.00
296.523,-9.00
296.917,-11.00
297.312,-8.00
297.706,-21.00
298.101,-23.00
298.495,-13.00
298.890,-17.00
299.284,-11.00
299.679,-3.00
300.073,-6.00
300.468,-1.00
300.863,1.00
301.257,4.00
301.652,1.00
302.047,8.00
302.442,4.00
302.836,3.00
303.231,-1.00
303.626,-4.00
304.021,4.00
304.416,3.00
304.811,-5.00
305.206,-8.00
305.601,-8.00
305.996,-7.00
306.391,-10.00
306.786,-22.00
307.181,-29.00
307.576,-32.00
307.971,-25.00
308.366,-15.00
308.762,-9.00
309.157,-16.00
309.552,-13.00
309.947,-14.00
310.343,-19.00
310.738,-13.00
311.133,-4.00
311.529,5.00
311.924,-1.00
312.320,9.00
312.715,3.00
313.111,-6.00
313.506,-3.00
313.902,-8.00
314.297,-9.00
314.693,0.00
315.088,-5.00
315.484,-18.00
315.880,-20.00
316.276,-20.00
316.671,-22.00
317.067,-19.00
317.463,-19.00
317.859,-17.00
318.254,-15.00
318.650,-18.00
319.046,-20.00
319.442,-13.00
319.838,-2.00
320.234,4.00
320.630,9.00
321.026,8.00
321.422,18.00
321.818,14.00
322.214,11.00
322.610,6.00
323.007,3.00
323.403,1.00
323.799,10.00
324.195,-4.00
324.592,-5.00
324.988,-1.00
325.384,1.00
325.781,3.00
326.177,0.00
326.573,-6.00
326.970,-14.00
327.366,-19.00
327.763,-26.00
328.159,-14.00
328.556,-3.00
328.952,2.00
329.349,8.00
329.745,3.00
330.142,8.00
330.539,4.00
330.935,3.00
331.332,6.00
331.729,21.00
332.126,19.00
332.522,19.00
332.919,15.00
333.316,22.00
333.713,16.00
334.110,6.00
334.507,17.00
334.904,14.00
335.301,1.00
335.698,-9.00
336.095,-6.00
336.492,-3.00
336.889,-14.00
337.286,-15.00
337.683,-6.00
338.080,-6.00
338.477,-7.00
338.875,-7.00
339.272,-9.00
339.669,9.00
340.066,13.00
340.464,12.00
340.861,13.00
341.258,3.00
341.656,4.00
342.053,7.00
342.451,11.00
342.848,7.00
343.246,15.00
343.643,6.00
344.041,2.00
344.438,0.00
344.836,5.00
345.233,17.00
345.631,14.00
346.029,1.00
346.427,-3.00
346.824,-5.00
347.222,-6.00
347.620,-3.00
348.018,4.00
348.415,0.00
348.813,-1.00
349.211,0.00
349.609,10.00
350.007,18.00
350.405,20.00
350.803,15.00
351.201,24.00
351.599,18.00
351.997,10.00
352.395,7.00
352.793,6.00
353.191,2.00
353.589,0.00
353.988,-1.00
354.386,2.00
354.784,4.00
355.182,11.00
355.581,-2.00
355.979,-4.00
356.377,-8.00
356.776,-9.00
357.174,-2.00
357.573,0.00
357.971,-2.00
358.369,6.00
358.768,1.00
359.166,16.00
359.565,15.00
359.964,14.00
360.362,20.00
360.761,22.00
361.159,20.00
361.558,22.00
361.957,10.00
362.355,10.00
362.754,21.00
363.153,11.00
363.552,9.00
363.951,13.00
364.349,10.00
364.748,5.00
365.147,-16.00
365.546,-10.00
365.945,-10.00
366.344,-10.00
366.743,-17.00
367.142,-12.00
367.541,-5.00
367.940,3.00
368.339,11.00
368.738,6.00
369.137,9.00
369.537,7.00
369.936,13.00
370.335,13.00
370.734,21.00
371.134,20.00
371.533,16.00
371.932,6.00
372.332,11.00
372.731,10.00
373.130,5.00
373.530,3.00
373.929,0.00
374.329,5.00
374.728,0.00
375.128,-14.00
375.527,-7.00
375.927,-10.00
