Data Generated by    ,Optosky
Save time:,2025/4/16 15:21:31
Material:, 
Integrate time:,12
Driver current:,700mA
Filter level:,NONE
Accumulate:,1
X Axis Unit:,WaveLength
position,value
186.059,2.00
186.445,2.00
186.832,2.00
187.218,2.00
187.604,2.00
187.990,2.00
188.377,2.00
188.763,2.00
189.149,2.00
189.536,0.00
189.922,2.00
190.308,3.00
190.695,10.00
191.081,15.00
191.468,8.00
191.855,12.00
192.241,14.00
192.628,18.00
193.014,15.00
193.401,19.00
193.788,19.00
194.175,27.00
194.561,24.00
194.948,29.00
195.335,23.00
195.722,5.00
196.109,1.00
196.496,-4.00
196.883,-8.00
197.270,1.00
197.657,-2.00
198.044,0.00
198.431,3.00
198.818,16.00
199.205,15.00
199.592,13.00
199.979,18.00
200.367,30.00
200.754,17.00
201.141,22.00
201.529,23.00
201.916,16.00
202.303,19.00
202.691,25.00
203.078,15.00
203.466,13.00
203.853,16.00
204.241,20.00
204.628,23.00
205.016,18.00
205.404,15.00
205.791,4.00
206.179,-4.00
206.567,-1.00
206.954,3.00
207.342,9.00
207.730,7.00
208.118,5.00
208.506,3.00
208.894,-3.00
209.282,8.00
209.670,11.00
210.058,14.00
210.446,21.00
210.834,17.00
211.222,11.00
211.610,12.00
211.998,20.00
212.386,20.00
212.774,16.00
213.163,21.00
213.551,20.00
213.939,18.00
214.328,17.00
214.716,9.00
215.104,-2.00
215.493,-3.00
215.881,0.00
216.270,-15.00
216.658,-18.00
217.047,-9.00
217.435,-12.00
217.824,-6.00
218.213,3.00
218.601,10.00
218.990,10.00
219.379,17.00
219.767,14.00
220.156,20.00
220.545,20.00
220.934,17.00
221.323,19.00
221.712,17.00
222.100,20.00
222.489,18.00
222.878,19.00
223.267,9.00
223.657,11.00
224.046,1.00
224.435,-10.00
224.824,-5.00
225.213,0.00
225.602,-3.00
225.991,0.00
226.381,1.00
226.770,4.00
227.159,9.00
227.549,8.00
227.938,5.00
228.327,13.00
228.717,15.00
229.106,16.00
229.496,20.00
229.885,13.00
230.275,13.00
230.664,24.00
231.054,19.00
231.444,12.00
231.833,18.00
232.223,29.00
232.613,24.00
233.003,10.00
233.392,11.00
233.782,17.00
234.172,11.00
234.562,0.00
234.952,-2.00
235.342,-3.00
235.732,0.00
236.122,3.00
236.512,8.00
236.902,13.00
237.292,11.00
237.682,14.00
238.072,27.00
238.462,29.00
238.852,36.00
239.243,23.00
239.633,19.00
240.023,14.00
240.414,20.00
240.804,20.00
241.194,21.00
241.585,23.00
241.975,12.00
242.366,9.00
242.756,6.00
243.147,0.00
243.537,1.00
243.928,-7.00
244.318,-5.00
244.709,-7.00
245.100,-13.00
245.490,-13.00
245.881,-13.00
246.272,-5.00
246.663,8.00
247.053,18.00
247.444,13.00
247.835,10.00
248.226,15.00
248.617,19.00
249.008,24.00
249.399,24.00
249.790,5.00
250.181,6.00
250.572,11.00
250.963,20.00
251.354,21.00
251.745,25.00
252.137,28.00
252.528,24.00
252.919,-1.00
253.310,5.00
253.702,4.00
254.093,4.00
254.484,5.00
254.876,0.00
255.267,-4.00
255.659,0.00
256.050,11.00
256.442,8.00
256.833,13.00
257.225,19.00
257.616,23.00
258.008,26.00
258.399,19.00
258.791,27.00
259.183,28.00
259.575,19.00
259.966,27.00
260.358,27.00
260.750,30.00
261.142,29.00
261.534,29.00
261.926,28.00
262.317,17.00
262.709,6.00
263.101,13.00
263.493,7.00
263.885,4.00
264.278,8.00
264.670,-3.00
265.062,0.00
265.454,-6.00
265.846,0.00
266.238,6.00
266.631,10.00
267.023,15.00
267.415,15.00
267.807,16.00
268.200,17.00
268.592,16.00
268.985,20.00
269.377,21.00
269.770,16.00
270.162,16.00
270.555,9.00
270.947,17.00
