Data Generated by    ,Optosky
Save time:,2025/4/16 15:17:17
Material:, 
Integrate time:,12
Driver current:,700mA
Filter level:,NONE
Accumulate:,1
X Axis Unit:,WaveLength
position,value
186.059,4.00
186.445,4.00
186.832,4.00
187.218,4.00
187.604,4.00
187.990,4.00
188.377,4.00
188.763,4.00
189.149,4.00
189.536,10.00
189.922,14.00
190.308,11.00
190.695,0.00
191.081,-1.00
191.468,-6.00
191.855,-13.00
192.241,-5.00
192.628,3.00
193.014,-3.00
193.401,-9.00
193.788,-9.00
194.175,0.00
194.561,8.00
194.948,19.00
195.335,17.00
195.722,19.00
196.109,21.00
196.496,15.00
196.883,14.00
197.270,22.00
197.657,26.00
198.044,22.00
198.431,23.00
198.818,18.00
199.205,20.00
199.592,12.00
199.979,-4.00
200.367,6.00
200.754,6.00
201.141,8.00
201.529,-7.00
201.916,-10.00
202.303,-8.00
202.691,-1.00
203.078,4.00
203.466,0.00
203.853,2.00
204.241,2.00
204.628,5.00
205.016,8.00
205.404,10.00
205.791,7.00
206.179,10.00
206.567,21.00
206.954,16.00
207.342,10.00
207.730,12.00
208.118,16.00
208.506,12.00
208.894,7.00
209.282,8.00
209.670,0.00
210.058,-2.00
210.446,0.00
210.834,3.00
211.222,-10.00
211.610,-11.00
211.998,-14.00
212.386,-8.00
212.774,0.00
213.163,10.00
213.551,8.00
213.939,7.00
214.328,14.00
214.716,16.00
215.104,5.00
215.493,8.00
215.881,17.00
216.270,20.00
216.658,21.00
217.047,14.00
217.435,9.00
217.824,10.00
218.213,11.00
218.601,8.00
218.990,0.00
219.379,0.00
219.767,9.00
220.156,10.00
220.545,3.00
220.934,-3.00
221.323,-13.00
221.712,-8.00
222.100,1.00
222.489,-3.00
222.878,3.00
223.267,14.00
223.657,12.00
224.046,12.00
224.435,10.00
224.824,6.00
225.213,11.00
225.602,14.00
225.991,9.00
226.381,0.00
226.770,4.00
227.159,1.00
227.549,3.00
227.938,8.00
228.327,12.00
228.717,7.00
229.106,6.00
229.496,4.00
229.885,-15.00
230.275,-11.00
230.664,-17.00
231.054,-27.00
231.444,-25.00
231.833,-23.00
232.223,-7.00
232.613,3.00
233.003,8.00
233.392,14.00
233.782,24.00
234.172,18.00
234.562,29.00
234.952,28.00
235.342,34.00
235.732,21.00
236.122,21.00
236.512,23.00
236.902,22.00
237.292,16.00
237.682,17.00
238.072,14.00
238.462,10.00
238.852,3.00
239.243,1.00
239.633,-8.00
240.023,-6.00
240.414,-7.00
240.804,2.00
241.194,4.00
241.585,3.00
241.975,6.00
242.366,5.00
242.756,13.00
243.147,21.00
243.537,19.00
243.928,17.00
244.318,18.00
244.709,7.00
245.100,0.00
245.490,9.00
245.881,7.00
246.272,8.00
246.663,20.00
247.053,18.00
247.444,13.00
247.835,11.00
248.226,14.00
248.617,7.00
249.008,-1.00
249.399,-9.00
249.790,-4.00
250.181,2.00
250.572,7.00
250.963,7.00
251.354,4.00
251.745,6.00
252.137,6.00
252.528,12.00
252.919,23.00
253.310,16.00
253.702,14.00
254.093,15.00
254.484,23.00
254.876,16.00
255.267,16.00
255.659,21.00
256.050,9.00
256.442,11.00
256.833,4.00
257.225,11.00
257.616,8.00
258.008,1.00
258.399,1.00
258.791,-6.00
259.183,-9.00
259.575,-5.00
259.966,-11.00
260.358,-9.00
260.750,-2.00
261.142,-1.00
261.534,0.00
261.926,15.00
262.317,23.00
262.709,20.00
263.101,14.00
263.493,8.00
263.885,12.00
264.278,15.00
264.670,13.00
265.062,7.00
265.454,19.00
265.846,10.00
266.238,8.00
266.631,16.00
267.023,21.00
267.415,6.00
267.807,5.00
268.200,0.00
268.592,-4.00
268.985,-10.00
269.377,1.00
269.770,0.00
270.162,3.00
270.555,1.00
270.947,8.00
271.340,14.00
271.732,25.00
272.125,28.00
272.518,27.00
272.910,25.00
273.303,21.00
273.696,18.00
274.089,26.00
274.481,16.00
274.874,8.00
275.267,9.00
275.660,14.00
276.053,9.00
276.446,23.00
276.839,15.00
277.232,4.00
277.625,1.00
278.018,0.00
278.411,-1.00
278.804,-5.00
279.197,-3.00
279.590,0.00
279.984,8.00
280.377,12.00
280.770,13.00
281.163,2.00
281.557,11.00
281.950,8.00
282.343,15.00
282.737,21.00
283.130,21.00
283.524,19.00
283.917,8.00
284.311,11.00
284.704,6.00
285.098,0.00
285.491,3.00
285.885,0.00
286.279,4.00
286.672,15.00
287.066,4.00
287.460,-8.00
287.853,-3.00
288.247,-6.00
288.641,-11.00
289.035,-12.00
289.429,-13.00
289.823,-12.00
290.217,-4.00
290.611,2.00
291.004,10.00
291.398,11.00
291.793,14.00
292.187,13.00
292.581,8.00
292.975,12.00
293.369,14.00
293.763,15.00
294.157,20.00
294.551,16.00
294.946,22.00
295.340,13.00
295.734,9.00
296.129,15.00
296.523,16.00
296.917,8.00
297.312,0.00
297.706,-1.00
298.101,0.00
298.495,2.00
298.890,2.00
299.284,-6.00
299.679,-13.00
300.073,-7.00
300.468,1.00
300.863,12.00
301.257,16.00
301.652,12.00
302.047,17.00
302.442,19.00
302.836,24.00
303.231,23.00
303.626,17.00
304.021,16.00
304.416,10.00
304.811,8.00
305.206,7.00
305.601,13.00
305.996,7.00
306.391,-1.00
306.786,0.00
307.181,7.00
307.576,4.00
307.971,3.00
308.366,-3.00
308.762,-10.00
309.157,-6.00
309.552,3.00
309.947,7.00
310.343,6.00
310.738,16.00
311.133,19.00
311.529,21.00
311.924,17.00
312.320,26.00
312.715,25.00
313.111,23.00
313.506,17.00
313.902,16.00
314.297,6.00
314.693,8.00
315.088,13.00
315.484,6.00
315.880,9.00
316.276,18.00
316.671,6.00
317.067,1.00
317.463,-5.00
317.859,-5.00
318.254,2.00
318.650,8.00
319.046,5.00
319.442,12.00
319.838,12.00
320.234,13.00
320.630,19.00
321.026,18.00
321.422,17.00
321.818,23.00
322.214,25.00
322.610,24.00
323.007,32.00
323.403,22.00
323.799,31.00
324.195,20.00
324.592,15.00
324.988,18.00
325.384,19.00
325.781,15.00
326.177,12.00
326.573,6.00
326.970,3.00
327.366,3.00
327.763,0.00
328.159,3.00
328.556,0.00
328.952,14.00
329.349,19.00
329.745,27.00
330.142,24.00
330.539,34.00
330.935,33.00
331.332,33.00
331.729,30.00
332.126,31.00
332.522,32.00
332.919,23.00
333.316,14.00
333.713,17.00
334.110,18.00
334.507,18.00
334.904,12.00
335.301,22.00
335.698,12.00
336.095,20.00
336.492,21.00
336.889,5.00
337.286,4.00
337.683,2.00
338.080,7.00
338.477,3.00
338.875,13.00
339.272,15.00
339.669,14.00
340.066,17.00
340.464,28.00
340.861,26.00
341.258,31.00
341.656,32.00
342.053,38.00
342.451,34.00
342.848,31.00
343.246,30.00
343.643,30.00
344.041,28.00
344.438,20.00
344.836,34.00
345.233,28.00
345.631,20.00
346.029,19.00
346.427,16.00
346.824,6.00
347.222,-2.00
347.620,-1.00
348.018,4.00
348.415,8.00
348.813,6.00
349.211,10.00
349.609,20.00
350.007,34.00
350.405,35.00
350.803,34.00
351.201,26.00
351.599,25.00
351.997,18.00
352.395,22.00
352.793,31.00
353.191,27.00
353.589,24.00
353.988,24.00
354.386,28.00
354.784,29.00
355.182,18.00
355.581,15.00
355.979,12.00
356.377,14.00
356.776,6.00
357.174,4.00
357.573,2.00
357.971,5.00
358.369,15.00
358.768,21.00
359.166,26.00
359.565,29.00
359.964,29.00
360.362,35.00
360.761,34.00
361.159,42.00
361.558,44.00
361.957,42.00
362.355,19.00
362.754,25.00
363.153,28.00
363.552,26.00
363.951,23.00
364.349,29.00
364.748,27.00
365.147,18.00
365.546,11.00
365.945,21.00
366.344,24.00
366.743,14.00
367.142,9.00
367.541,5.00
367.940,12.00
368.339,18.00
368.738,12.00
369.137,8.00
369.537,17.00
369.936,24.00
370.335,34.00
370.734,35.00
371.134,34.00
371.533,32.00
371.932,31.00
372.332,35.00
372.731,23.00
373.130,27.00
373.530,28.00
373.929,20.00
374.329,18.00
374.728,17.00
375.128,16.00
375.527,12.00
375.927,7.00
376.326,2.00
376.726,1.00
377.126,4.00
377.525,8.00
377.925,8.00
378.325,4.00
378.724,11.00
379.124,15.00
379.524,18.00
379.924,27.00
380.324,24.00
380.723,28.00
381.123,20.00
381.523,28.00
381.923,18.00
382.323,19.00
382.723,16.00
383.123,20.00
383.523,23.00
383.923,23.00
384.323,20.00
384.723,14.00
385.124,9.00
385.524,0.00
385.924,4.00
386.324,5.00
386.724,-1.00
387.125,-3.00
387.525,2.00
387.925,6.00
388.325,7.00
388.726,8.00
389.126,3.00
389.527,23.00
389.927,24.00
390.327,30.00
390.728,33.00
391.128,36.00
391.529,36.00
391.929,31.00
392.330,33.00
392.731,28.00
393.131,17.00
393.532,19.00
393.933,14.00
394.333,20.00
394.734,19.00
395.135,22.00
395.535,17.00
395.936,8.00
396.337,0.00
396.738,-4.00
397.139,-16.00
397.540,0.00
397.941,11.00
398.341,18.00
398.742,15.00
399.143,20.00
399.544,28.00
399.945,21.00
400.346,28.00
400.748,34.00
401.149,34.00
401.550,43.00
401.951,35.00
402.352,41.00
402.753,40.00
403.154,29.00
403.556,31.00
403.957,23.00
404.358,25.00
404.760,22.00
405.161,10.00
405.562,13.00
405.964,7.00
406.365,5.00
406.766,-1.00
407.168,2.00
407.569,6.00
407.971,9.00
408.372,13.00
408.774,24.00
409.176,19.00
409.577,27.00
409.979,30.00
410.380,35.00
410.782,35.00
411.184,37.00
411.586,41.00
411.987,36.00
412.389,28.00
412.791,29.00
413.193,37.00
413.594,34.00
413.996,34.00
414.398,31.00
414.800,25.00
415.202,20.00
415.604,16.00
416.006,11.00
416.408,17.00
416.810,21.00
417.212,28.00
417.614,22.00
418.016,13.00
418.418,11.00
418.820,12.00
419.223,16.00
419.625,23.00
420.027,22.00
420.429,20.00
420.831,35.00
421.234,33.00
421.636,33.00
422.038,36.00
422.441,30.00
422.843,29.00
423.245,30.00
423.648,25.00
424.050,21.00
424.453,15.00
424.855,18.00
425.258,11.00
425.660,7.00
426.063,4.00
426.465,15.00
426.868,17.00
427.271,20.00
427.673,23.00
428.076,30.00
428.479,35.00
428.881,39.00
429.284,42.00
429.687,39.00
430.090,41.00
430.492,35.00
430.895,33.00
431.298,32.00
431.701,38.00
432.104,38.00
432.507,35.00
432.910,26.00
433.313,29.00
433.716,21.00
434.119,26.00
434.522,20.00
434.925,20.00
435.328,14.00
435.731,20.00
436.134,18.00
436.537,19.00
436.941,13.00
437.344,24.00
437.747,21.00
438.150,29.00
438.553,35.00
438.957,36.00
439.360,30.00
439.763,36.00
440.167,34.00
440.570,41.00
440.974,39.00
441.377,46.00
441.780,40.00
442.184,44.00
442.587,39.00
442.991,35.00
443.394,36.00
443.798,37.00
444.202,24.00
444.605,28.00
445.009,19.00
445.412,20.00
445.816,18.00
446.220,28.00
446.624,17.00
447.027,7.00
447.431,17.00
447.835,29.00
448.239,29.00
448.642,38.00
449.046,51.00
449.450,45.00
449.854,59.00
450.258,51.00
450.662,46.00
451.066,45.00
451.470,51.00
451.874,47.00
452.278,50.00
452.682,47.00
453.086,48.00
453.490,28.00
453.894,31.00
454.298,31.00
454.703,28.00
455.107,36.00
455.511,27.00
455.915,16.00
456.319,9.00
456.724,8.00
457.128,26.00
457.532,29.00
457.937,43.00
458.341,48.00
458.745,47.00
459.150,49.00
459.554,46.00
459.959,44.00
460.363,51.00
460.768,54.00
461.172,50.00
461.577,46.00
461.981,53.00
462.386,51.00
462.790,53.00
463.195,55.00
463.600,53.00
464.004,47.00
464.409,48.00
464.814,47.00
465.219,43.00
465.623,44.00
466.028,37.00
466.433,24.00
466.838,22.00
467.242,27.00
467.647,35.00
468.052,52.00
468.457,53.00
468.862,51.00
469.267,60.00
469.672,57.00
470.077,64.00
470.482,58.00
470.887,59.00
471.292,61.00
471.697,60.00
472.102,60.00
472.507,61.00
472.913,61.00
473.318,62.00
473.723,55.00
474.128,59.00
474.533,51.00
474.939,43.00
475.344,34.00
475.749,21.00
476.155,16.00
476.560,31.00
476.965,42.00
477.371,47.00
477.776,50.00
478.181,60.00
478.587,62.00
478.992,59.00
479.398,66.00
479.803,60.00
480.209,66.00
480.614,59.00
481.020,59.00
481.426,65.00
481.831,64.00
482.237,60.00
482.643,58.00
483.048,55.00
483.454,64.00
483.860,67.00
484.265,68.00
484.671,61.00
485.077,55.00
485.483,51.00
485.889,44.00
486.294,48.00
486.700,51.00
487.106,52.00
487.512,56.00
487.918,63.00
488.324,75.00
488.730,86.00
489.136,89.00
489.542,87.00
489.948,89.00
490.354,85.00
490.760,78.00
491.166,90.00
491.573,83.00
491.979,90.00
492.385,86.00
492.791,83.00
493.197,86.00
493.603,89.00
494.010,86.00
494.416,86.00
494.822,85.00
495.229,67.00
495.635,65.00
496.041,64.00
496.448,64.00
496.854,68.00
497.260,60.00
497.667,65.00
498.073,73.00
498.480,72.00
498.886,80.00
499.293,78.00
499.699,76.00
500.106,91.00
500.513,95.00
500.919,89.00
501.326,87.00
501.732,93.00
502.139,82.00
502.546,77.00
502.953,78.00
503.359,80.00
503.766,84.00
504.173,81.00
504.580,77.00
504.986,61.00
505.393,60.00
505.800,56.00
506.207,60.00
506.614,66.00
507.021,64.00
507.428,72.00
507.835,90.00
508.242,83.00
508.649,78.00
509.056,76.00
509.463,80.00
509.870,86.00
510.277,79.00
510.684,76.00
511.091,75.00
511.498,70.00
511.905,75.00
512.313,77.00
512.720,87.00
513.127,84.00
513.534,80.00
513.941,82.00
514.349,79.00
514.756,72.00
515.163,63.00
515.571,54.00
515.978,53.00
516.385,49.00
516.793,49.00
517.200,48.00
517.608,47.00
518.015,55.00
518.423,70.00
518.830,69.00
519.238,73.00
