Data Generated by    ,Optosky
Save time:,2025/4/16 15:18:00
Material:, 
Integrate time:,12
Driver current:,700mA
Filter level:,NONE
Accumulate:,1
X Axis Unit:,WaveLength
position,value
186.059,13.00
186.445,13.00
186.832,13.00
187.218,13.00
187.604,13.00
187.990,13.00
188.377,13.00
188.763,13.00
189.149,13.00
189.536,20.00
189.922,21.00
190.308,22.00
190.695,17.00
191.081,10.00
191.468,10.00
191.855,10.00
192.241,22.00
192.628,24.00
193.014,18.00
193.401,12.00
193.788,18.00
194.175,19.00
194.561,17.00
194.948,16.00
195.335,10.00
195.722,19.00
196.109,5.00
196.496,-8.00
196.883,-1.00
197.270,-2.00
197.657,-7.00
198.044,6.00
198.431,9.00
198.818,10.00
199.205,19.00
199.592,23.00
199.979,31.00
200.367,21.00
200.754,22.00
201.141,30.00
201.529,34.00
201.916,35.00
202.303,34.00
202.691,28.00
203.078,21.00
203.466,19.00
203.853,19.00
204.241,21.00
204.628,20.00
205.016,23.00
205.404,10.00
205.791,4.00
206.179,-7.00
206.567,-14.00
206.954,-10.00
207.342,-7.00
207.730,5.00
208.118,5.00
208.506,0.00
208.894,5.00
209.282,17.00
209.670,26.00
210.058,28.00
210.446,17.00
210.834,18.00
211.222,17.00
211.610,23.00
211.998,27.00
212.386,18.00
212.774,13.00
213.163,10.00
213.551,8.00
213.939,6.00
214.328,4.00
214.716,5.00
215.104,-2.00
215.493,-1.00
215.881,-6.00
216.270,-10.00
216.658,3.00
217.047,4.00
217.435,6.00
217.824,12.00
218.213,13.00
218.601,15.00
218.990,13.00
219.379,25.00
219.767,22.00
220.156,21.00
220.545,18.00
220.934,13.00
221.323,11.00
221.712,13.00
222.100,14.00
222.489,9.00
222.878,9.00
223.267,9.00
223.657,3.00
224.046,4.00
224.435,0.00
224.824,-4.00
225.213,-4.00
225.602,-3.00
225.991,0.00
226.381,4.00
226.770,8.00
227.159,5.00
227.549,4.00
227.938,11.00
228.327,14.00
228.717,23.00
229.106,18.00
229.496,12.00
229.885,20.00
230.275,19.00
230.664,10.00
231.054,8.00
231.444,2.00
231.833,12.00
232.223,26.00
232.613,13.00
233.003,12.00
233.392,6.00
233.782,-7.00
234.172,-2.00
234.562,-1.00
234.952,-3.00
235.342,8.00
235.732,-4.00
236.122,-9.00
236.512,-1.00
236.902,0.00
237.292,0.00
237.682,2.00
238.072,8.00
238.462,22.00
238.852,32.00
239.243,25.00
239.633,15.00
240.023,18.00
240.414,12.00
240.804,4.00
241.194,6.00
241.585,3.00
241.975,0.00
242.366,3.00
242.756,14.00
243.147,0.00
243.537,-8.00
243.928,-9.00
244.318,-10.00
244.709,-7.00
245.100,-7.00
245.490,-10.00
245.881,0.00
246.272,-3.00
246.663,0.00
247.053,5.00
247.444,13.00
247.835,13.00
248.226,10.00
248.617,11.00
249.008,14.00
249.399,16.00
249.790,18.00
250.181,14.00
250.572,15.00
250.963,19.00
251.354,17.00
251.745,9.00
252.137,0.00
252.528,6.00
252.919,5.00
253.310,-4.00
253.702,-11.00
254.093,-15.00
254.484,-17.00
254.876,-8.00
255.267,-3.00
255.659,-5.00
256.050,-2.00
256.442,1.00
256.833,21.00
257.225,23.00
257.616,18.00
258.008,15.00
258.399,8.00
258.791,9.00
259.183,12.00
259.575,13.00
259.966,11.00
260.358,11.00
260.750,15.00
261.142,15.00
261.534,10.00
261.926,10.00
262.317,7.00
262.709,1.00
263.101,2.00
263.493,3.00
263.885,-2.00
264.278,-16.00
264.670,-9.00
265.062,-10.00
265.454,0.00
265.846,2.00
266.238,4.00
266.631,7.00
267.023,16.00
267.415,24.00
267.807,13.00
268.200,16.00
268.592,22.00
268.985,20.00
269.377,28.00
269.770,30.00
270.162,13.00
270.555,4.00
270.947,13.00
271.340,6.00
271.732,4.00
272.125,7.00
272.518,5.00
272.910,-2.00
273.303,-4.00
273.696,0.00
274.089,-1.00
274.481,-8.00
274.874,-9.00
275.267,0.00
275.660,3.00
276.053,11.00
276.446,14.00
276.839,10.00
277.232,15.00
277.625,20.00
278.018,18.00
278.411,19.00
278.804,23.00
279.197,32.00
279.590,38.00
279.984,26.00
280.377,26.00
280.770,25.00
281.163,20.00
281.557,12.00
281.950,1.00
282.343,4.00
282.737,5.00
283.130,6.00
283.524,0.00
283.917,5.00
284.311,0.00
284.704,-5.00
285.098,-4.00
285.491,0.00
285.885,7.00
286.279,16.00
286.672,13.00
287.066,12.00
287.460,17.00
287.853,15.00
288.247,19.00
288.641,17.00
289.035,21.00
289.429,11.00
289.823,19.00
290.217,20.00
290.611,29.00
291.004,25.00
291.398,20.00
291.793,8.00
292.187,-2.00
292.581,-6.00
292.975,-4.00
293.369,0.00
293.763,-11.00
294.157,-7.00
294.551,0.00
294.946,-1.00
295.340,-4.00
295.734,6.00
296.129,9.00
296.523,11.00
296.917,10.00
297.312,18.00
297.706,21.00
298.101,23.00
298.495,21.00
298.890,19.00
299.284,17.00
299.679,11.00
300.073,10.00
300.468,12.00
300.863,15.00
301.257,12.00
301.652,7.00
302.047,-1.00
302.442,3.00
302.836,3.00
303.231,1.00
303.626,2.00
304.021,6.00
304.416,6.00
304.811,10.00
305.206,12.00
305.601,18.00
305.996,12.00
306.391,10.00
306.786,11.00
307.181,13.00
307.576,16.00
307.971,20.00
308.366,8.00
308.762,10.00
309.157,10.00
309.552,15.00
309.947,13.00
310.343,8.00
310.738,14.00
311.133,15.00
311.529,15.00
311.924,8.00
312.320,0.00
312.715,6.00
313.111,1.00
313.506,0.00
313.902,3.00
314.297,1.00
314.693,3.00
315.088,10.00
315.484,8.00
315.880,10.00
316.276,22.00
316.671,20.00
317.067,15.00
317.463,17.00
317.859,22.00
318.254,18.00
318.650,17.00
319.046,22.00
319.442,22.00
319.838,18.00
320.234,17.00
320.630,16.00
321.026,15.00
321.422,6.00
321.818,6.00
322.214,7.00
322.610,12.00
323.007,19.00
323.403,2.00
323.799,5.00
324.195,13.00
324.592,19.00
324.988,21.00
325.384,19.00
325.781,18.00
326.177,17.00
326.573,20.00
326.970,29.00
327.366,33.00
327.763,29.00
328.159,21.00
328.556,9.00
328.952,7.00
