Data Generated by    ,Optosky
Save time:,2025/4/16 15:29:02
Material:, 
Integrate time:,12
Driver current:,700mA
Filter level:,NONE
Accumulate:,1
X Axis Unit:,WaveLength
position,value
186.059,26.00
186.445,26.00
186.832,26.00
187.218,26.00
187.604,26.00
187.990,26.00
188.377,26.00
188.763,26.00
189.149,26.00
189.536,21.00
189.922,15.00
190.308,15.00
190.695,9.00
191.081,11.00
191.468,5.00
191.855,7.00
192.241,10.00
192.628,12.00
193.014,15.00
193.401,14.00
193.788,10.00
194.175,13.00
194.561,9.00
194.948,7.00
195.335,15.00
195.722,13.00
196.109,2.00
196.496,-4.00
196.883,-1.00
197.270,0.00
197.657,7.00
198.044,6.00
198.431,7.00
198.818,20.00
199.205,26.00
199.592,20.00
199.979,31.00
200.367,20.00
200.754,17.00
201.141,23.00
201.529,16.00
201.916,13.00
202.303,22.00
202.691,19.00
203.078,15.00
203.466,8.00
203.853,2.00
204.241,-8.00
204.628,-11.00
205.016,6.00
205.404,-3.00
205.791,-4.00
206.179,5.00
206.567,13.00
206.954,9.00
207.342,11.00
207.730,10.00
208.118,8.00
208.506,14.00
208.894,11.00
209.282,19.00
209.670,9.00
210.058,7.00
210.446,14.00
210.834,15.00
211.222,12.00
211.610,11.00
211.998,16.00
212.386,12.00
212.774,13.00
213.163,9.00
213.551,2.00
213.939,-9.00
214.328,-10.00
214.716,-8.00
215.104,-12.00
215.493,5.00
215.881,3.00
216.270,2.00
216.658,10.00
217.047,9.00
217.435,15.00
217.824,13.00
218.213,10.00
218.601,10.00
218.990,20.00
219.379,29.00
219.767,26.00
220.156,24.00
220.545,18.00
220.934,12.00
221.323,11.00
221.712,5.00
222.100,2.00
222.489,1.00
222.878,-4.00
223.267,1.00
223.657,5.00
224.046,4.00
224.435,3.00
224.824,-5.00
225.213,3.00
225.602,0.00
225.991,1.00
226.381,2.00
226.770,12.00
227.159,25.00
227.549,22.00
227.938,14.00
228.327,13.00
228.717,21.00
229.106,6.00
229.496,7.00
229.885,1.00
230.275,3.00
230.664,9.00
231.054,-11.00
231.444,-11.00
231.833,-7.00
232.223,-3.00
232.613,-8.00
233.003,-3.00
233.392,1.00
233.782,4.00
234.172,4.00
234.562,9.00
234.952,6.00
235.342,11.00
235.732,13.00
236.122,14.00
236.512,13.00
236.902,9.00
237.292,3.00
237.682,11.00
238.072,16.00
238.462,11.00
238.852,16.00
239.243,13.00
239.633,0.00
240.023,8.00
240.414,9.00
240.804,14.00
241.194,10.00
241.585,3.00
241.975,-2.00
242.366,-6.00
242.756,-4.00
243.147,-15.00
243.537,-14.00
243.928,-1.00
244.318,2.00
244.709,6.00
245.100,2.00
245.490,12.00
245.881,11.00
246.272,16.00
246.663,9.00
247.053,12.00
247.444,10.00
247.835,17.00
248.226,20.00
248.617,21.00
249.008,19.00
249.399,11.00
249.790,0.00
250.181,7.00
250.572,10.00
250.963,5.00
251.354,10.00
251.745,-1.00
252.137,-7.00
252.528,-8.00
252.919,-5.00
253.310,-8.00
253.702,-13.00
254.093,-9.00
254.484,4.00
254.876,13.00
255.267,10.00
255.659,7.00
256.050,16.00
256.442,10.00
256.833,8.00
257.225,10.00
257.616,11.00
258.008,6.00
258.399,4.00
258.791,9.00
259.183,4.00
259.575,1.00
259.966,3.00
260.358,9.00
260.750,9.00
261.142,15.00
261.534,10.00
261.926,6.00
262.317,0.00
262.709,-7.00
263.101,-7.00
263.493,-12.00
263.885,-6.00
264.278,-3.00
264.670,11.00
265.062,12.00
265.454,13.00
265.846,16.00
266.238,12.00
266.631,15.00
267.023,11.00
267.415,13.00
267.807,4.00
268.200,4.00
268.592,14.00
268.985,18.00
269.377,14.00
269.770,14.00
270.162,11.00
270.555,2.00
270.947,-1.00
271.340,-2.00
271.732,-1.00
272.125,-1.00
272.518,-3.00
272.910,-7.00
273.303,-5.00
273.696,-1.00
274.089,1.00
274.481,4.00
274.874,9.00
275.267,2.00
275.660,6.00
276.053,0.00
276.446,-2.00
276.839,-2.00
277.232,8.00
277.625,17.00
278.018,16.00
278.411,7.00
278.804,11.00
279.197,4.00
279.590,-4.00
279.984,-4.00
280.377,2.00
280.770,5.00
281.163,0.00
281.557,-2.00
281.950,7.00
282.343,-3.00
282.737,1.00
283.130,0.00
283.524,0.00
283.917,-1.00
284.311,11.00
284.704,8.00
285.098,12.00
285.491,9.00
285.885,3.00
286.279,14.00
286.672,16.00
287.066,9.00
287.460,2.00
287.853,13.00
288.247,16.00
288.641,14.00
289.035,9.00
289.429,6.00
289.823,-3.00
290.217,-4.00
290.611,0.00
291.004,-10.00
291.398,-6.00
291.793,4.00
292.187,1.00
292.581,2.00
292.975,5.00
293.369,9.00
293.763,14.00
294.157,14.00
294.551,17.00
294.946,13.00
295.340,10.00
295.734,11.00
296.129,12.00
296.523,14.00
296.917,16.00
297.312,8.00
297.706,7.00
298.101,-4.00
298.495,-6.00
298.890,-7.00
299.284,-5.00
299.679,4.00
300.073,2.00
300.468,-5.00
300.863,0.00
301.257,-3.00
301.652,-6.00
302.047,-3.00
302.442,8.00
302.836,11.00
303.231,5.00
303.626,1.00
304.021,7.00
304.416,13.00
304.811,14.00
305.206,8.00
305.601,11.00
305.996,7.00
306.391,7.00
306.786,5.00
307.181,-4.00
307.576,7.00
307.971,11.00
308.366,9.00
308.762,13.00
309.157,7.00
309.552,16.00
309.947,9.00
310.343,-7.00
310.738,-19.00
311.133,-15.00
311.529,-10.00
311.924,-9.00
312.320,3.00
312.715,9.00
313.111,8.00
313.506,11.00
313.902,16.00
314.297,17.00
314.693,18.00
315.088,11.00
315.484,7.00
315.880,9.00
316.276,10.00
316.671,21.00
317.067,8.00
317.463,3.00
317.859,0.00
318.254,-5.00
318.650,2.00
319.046,9.00
319.442,13.00
319.838,1.00
320.234,-4.00
320.630,4.00
321.026,6.00
321.422,5.00
321.818,3.00
322.214,4.00
322.610,-3.00
323.007,4.00
323.403,10.00
323.799,17.00
324.195,22.00
324.592,17.00
324.988,12.00
325.384,9.00
325.781,12.00
326.177,11.00
326.573,15.00
326.970,14.00
327.366,18.00
327.763,18.00
328.159,12.00
328.556,11.00
328.952,12.00
329.349,7.00
329.745,-7.00
330.142,-9.00
330.539,0.00
330.935,0.00
331.332,1.00
331.729,2.00
332.126,2.00
332.522,10.00
332.919,17.00
333.316,20.00
333.713,17.00
334.110,22.00
334.507,11.00
334.904,9.00
335.301,13.00
335.698,12.00
336.095,6.00
336.492,8.00
336.889,9.00
337.286,18.00
337.683,18.00
338.080,8.00
338.477,13.00
338.875,9.00
339.272,0.00
339.669,2.00
340.066,0.00
340.464,7.00
340.861,6.00
341.258,5.00
341.656,6.00
342.053,5.00
342.451,0.00
342.848,5.00
343.246,7.00
343.643,15.00
344.041,15.00
344.438,15.00
344.836,11.00
345.233,16.00
345.631,12.00
346.029,11.00
346.427,11.00
346.824,13.00
347.222,17.00
347.620,10.00
348.018,4.00
348.415,-1.00
348.813,-3.00
349.211,-9.00
349.609,-15.00
350.007,-5.00
350.405,-15.00
350.803,-10.00
351.201,-1.00
351.599,9.00
351.997,12.00
352.395,15.00
352.793,14.00
353.191,17.00
353.589,22.00
353.988,27.00
354.386,19.00
354.784,26.00
355.182,25.00
355.581,22.00
355.979,20.00
356.377,19.00
356.776,17.00
357.174,14.00
357.573,8.00
357.971,1.00
358.369,-10.00
358.768,-16.00
359.166,-10.00
359.565,2.00
359.964,5.00
360.362,-5.00
360.761,-20.00
361.159,-12.00
361.558,-6.00
361.957,2.00
362.355,8.00
362.754,7.00
363.153,1.00
363.552,7.00
363.951,11.00
364.349,15.00
364.748,14.00
365.147,18.00
365.546,11.00
365.945,7.00
366.344,9.00
366.743,19.00
367.142,21.00
367.541,17.00
367.940,21.00
368.339,21.00
368.738,14.00
369.137,8.00
369.537,-4.00
369.936,1.00
370.335,6.00
370.734,0.00
371.134,0.00
371.533,17.00
371.932,20.00
372.332,23.00
372.731,25.00
373.130,32.00
373.530,30.00
373.929,28.00
374.329,16.00
374.728,8.00
375.128,19.00
375.527,21.00
375.927,25.00
376.326,17.00
376.726,11.00
377.126,19.00
377.525,22.00
377.925,13.00
378.325,0.00
378.724,2.00
379.124,3.00
379.524,-4.00
379.924,-7.00
380.324,0.00
380.723,-3.00
381.123,-1.00
381.523,9.00
381.923,12.00
382.323,13.00
382.723,14.00
383.123,17.00
383.523,20.00
383.923,16.00
384.323,9.00
384.723,13.00
385.124,17.00
385.524,20.00
385.924,7.00
386.324,12.00
386.724,15.00
387.125,18.00
387.525,17.00
387.925,5.00
388.325,-4.00
388.726,-3.00
389.126,-7.00
389.527,0.00
389.927,1.00
390.327,4.00
390.728,7.00
391.128,20.00
391.529,19.00
391.929,16.00
392.330,16.00
392.731,11.00
393.131,7.00
393.532,7.00
393.933,11.00
394.333,8.00
394.734,15.00
395.135,17.00
395.535,19.00
395.936,23.00
396.337,18.00
396.738,13.00
397.139,13.00
397.540,9.00
397.941,-2.00
398.341,1.00
398.742,-1.00
399.143,-4.00
399.544,5.00
399.945,8.00
400.346,5.00
400.748,3.00
401.149,0.00
401.550,3.00
401.951,4.00
402.352,-1.00
402.753,-1.00
403.154,7.00
403.556,19.00
403.957,21.00
404.358,27.00
404.760,25.00
405.161,25.00
405.562,17.00
405.964,12.00
406.365,10.00
406.766,18.00
407.168,7.00
407.569,2.00
407.971,6.00
408.372,11.00
408.774,8.00
409.176,3.00
409.577,3.00
409.979,0.00
410.380,-11.00
410.782,0.00
411.184,17.00
411.586,11.00
411.987,5.00
412.389,3.00
412.791,13.00
413.193,21.00
413.594,11.00
413.996,11.00
414.398,21.00
414.800,19.00
415.202,18.00
415.604,12.00
416.006,9.00
416.408,20.00
416.810,10.00
417.212,7.00
417.614,6.00
418.016,8.00
418.418,9.00
418.820,-1.00
419.223,3.00
419.625,-4.00
420.027,4.00
420.429,15.00
420.831,12.00
421.234,20.00
421.636,27.00
422.038,17.00
422.441,18.00
422.843,18.00
423.245,16.00
423.648,12.00
424.050,24.00
424.453,25.00
424.855,26.00
425.258,20.00
425.660,18.00
426.063,19.00
426.465,20.00
426.868,21.00
427.271,17.00
427.673,13.00
428.076,4.00
428.479,5.00
428.881,-8.00
429.284,-11.00
429.687,-3.00
430.090,6.00
430.492,12.00
430.895,9.00
431.298,9.00
431.701,17.00
432.104,17.00
432.507,20.00
432.910,16.00
433.313,9.00
433.716,14.00
