Data Generated by    ,Optosky
Save time:,2025/4/16 15:27:20
Material:, 
Integrate time:,12
Driver current:,700mA
Filter level:,NONE
Accumulate:,1
X Axis Unit:,WaveLength
position,value
186.059,25.00
186.445,25.00
186.832,25.00
187.218,25.00
187.604,25.00
187.990,25.00
188.377,25.00
188.763,25.00
189.149,25.00
189.536,26.00
189.922,36.00
190.308,25.00
190.695,25.00
191.081,26.00
191.468,25.00
191.855,21.00
192.241,25.00
192.628,32.00
193.014,32.00
193.401,34.00
193.788,35.00
194.175,32.00
194.561,19.00
194.948,9.00
195.335,13.00
195.722,5.00
196.109,14.00
196.496,10.00
196.883,9.00
197.270,12.00
197.657,3.00
198.044,2.00
198.431,10.00
198.818,13.00
199.205,25.00
199.592,22.00
199.979,17.00
200.367,26.00
200.754,37.00
201.141,23.00
201.529,15.00
201.916,10.00
202.303,13.00
202.691,19.00
203.078,21.00
203.466,21.00
203.853,23.00
204.241,17.00
204.628,10.00
205.016,15.00
205.404,9.00
205.791,0.00
206.179,-3.00
206.567,-13.00
206.954,-8.00
207.342,12.00
207.730,7.00
208.118,17.00
208.506,7.00
208.894,2.00
209.282,13.00
209.670,19.00
210.058,22.00
210.446,19.00
210.834,14.00
211.222,13.00
211.610,16.00
211.998,22.00
212.386,27.00
212.774,25.00
213.163,26.00
213.551,28.00
213.939,23.00
214.328,26.00
214.716,21.00
215.104,3.00
215.493,-3.00
215.881,1.00
216.270,8.00
216.658,5.00
217.047,3.00
217.435,5.00
217.824,8.00
218.213,15.00
218.601,24.00
218.990,31.00
219.379,28.00
219.767,24.00
220.156,18.00
220.545,23.00
220.934,20.00
221.323,16.00
221.712,28.00
222.100,21.00
222.489,26.00
222.878,31.00
223.267,29.00
223.657,26.00
224.046,20.00
224.435,15.00
224.824,8.00
225.213,15.00
225.602,11.00
225.991,13.00
226.381,2.00
226.770,13.00
227.159,9.00
227.549,6.00
227.938,16.00
228.327,21.00
228.717,12.00
229.106,18.00
229.496,21.00
229.885,22.00
230.275,15.00
230.664,10.00
231.054,4.00
231.444,0.00
231.833,9.00
232.223,12.00
232.613,23.00
233.003,12.00
233.392,14.00
233.782,16.00
234.172,20.00
234.562,15.00
234.952,10.00
235.342,10.00
235.732,5.00
236.122,6.00
236.512,12.00
236.902,13.00
237.292,18.00
237.682,17.00
238.072,14.00
238.462,15.00
238.852,20.00
239.243,26.00
239.633,29.00
240.023,25.00
240.414,17.00
240.804,18.00
241.194,15.00
241.585,10.00
241.975,10.00
242.366,13.00
242.756,19.00
243.147,11.00
243.537,9.00
243.928,-8.00
244.318,0.00
244.709,-1.00
245.100,4.00
245.490,12.00
245.881,10.00
246.272,11.00
246.663,15.00
247.053,9.00
247.444,12.00
247.835,28.00
248.226,23.00
248.617,30.00
249.008,28.00
249.399,28.00
249.790,24.00
250.181,26.00
250.572,27.00
250.963,30.00
251.354,29.00
251.745,28.00
252.137,12.00
252.528,20.00
252.919,7.00
253.310,3.00
253.702,3.00
254.093,-3.00
254.484,3.00
254.876,4.00
255.267,-3.00
255.659,3.00
256.050,3.00
256.442,15.00
256.833,20.00
257.225,23.00
257.616,21.00
258.008,22.00
258.399,29.00
258.791,23.00
259.183,28.00
259.575,18.00
259.966,27.00
260.358,28.00
260.750,16.00
261.142,25.00
261.534,21.00
261.926,30.00
262.317,30.00
262.709,23.00
263.101,17.00
263.493,11.00
263.885,5.00
264.278,5.00
264.670,-4.00
265.062,-8.00
265.454,9.00
265.846,20.00
266.238,15.00
266.631,19.00
267.023,17.00
267.415,17.00
267.807,20.00
268.200,20.00
268.592,20.00
268.985,21.00
269.377,18.00
269.770,20.00
270.162,19.00
270.555,13.00
270.947,22.00
271.340,25.00
271.732,27.00
272.125,16.00
272.518,19.00
272.910,4.00
273.303,-1.00
273.696,-2.00
274.089,-5.00
274.481,-3.00
274.874,5.00
275.267,2.00
275.660,12.00
276.053,11.00
276.446,5.00
276.839,11.00
277.232,14.00
277.625,14.00
278.018,16.00
278.411,19.00
278.804,18.00
279.197,9.00
279.590,9.00
279.984,7.00
280.377,10.00
280.770,11.00
281.163,11.00
281.557,6.00
281.950,1.00
282.343,-7.00
282.737,-9.00
283.130,-3.00
283.524,0.00
283.917,-4.00
284.311,-2.00
284.704,3.00
285.098,-3.00
285.491,1.00
285.885,4.00
286.279,21.00
286.672,22.00
287.066,15.00
287.460,14.00
287.853,20.00
288.247,14.00
288.641,9.00
289.035,12.00
289.429,14.00
289.823,7.00
290.217,6.00
290.611,7.00
291.004,4.00
291.398,5.00
291.793,2.00
292.187,0.00
292.581,2.00
292.975,0.00
293.369,-6.00
293.763,5.00
294.157,4.00
294.551,0.00
294.946,6.00
295.340,8.00
295.734,18.00
296.129,13.00
296.523,11.00
296.917,0.00
297.312,5.00
297.706,11.00
298.101,5.00
298.495,13.00
298.890,8.00
299.284,6.00
299.679,0.00
300.073,1.00
300.468,12.00
300.863,7.00
301.257,4.00
301.652,13.00
302.047,7.00
302.442,-4.00
