Data Generated by    ,Optosky
Save time:,2025/4/16 15:23:56
Material:, 
Integrate time:,12
Driver current:,700mA
Filter level:,NONE
Accumulate:,1
X Axis Unit:,WaveLength
position,value
186.059,18.00
186.445,18.00
186.832,18.00
187.218,18.00
187.604,18.00
187.990,18.00
188.377,18.00
188.763,18.00
189.149,18.00
189.536,19.00
189.922,20.00
190.308,20.00
190.695,18.00
191.081,35.00
191.468,36.00
191.855,25.00
192.241,11.00
192.628,22.00
193.014,29.00
193.401,19.00
193.788,19.00
194.175,17.00
194.561,10.00
194.948,6.00
195.335,5.00
195.722,5.00
196.109,-1.00
196.496,4.00
196.883,13.00
197.270,20.00
197.657,17.00
198.044,22.00
198.431,25.00
198.818,27.00
199.205,27.00
199.592,27.00
199.979,35.00
200.367,23.00
200.754,24.00
201.141,22.00
201.529,20.00
201.916,17.00
202.303,15.00
202.691,21.00
203.078,25.00
203.466,26.00
203.853,12.00
204.241,10.00
204.628,15.00
205.016,13.00
205.404,5.00
205.791,8.00
206.179,16.00
206.567,6.00
206.954,8.00
207.342,16.00
207.730,21.00
208.118,33.00
208.506,35.00
208.894,35.00
209.282,27.00
209.670,22.00
210.058,16.00
210.446,21.00
210.834,25.00
211.222,22.00
211.610,21.00
211.998,27.00
212.386,24.00
212.774,20.00
213.163,14.00
213.551,7.00
213.939,6.00
214.328,-2.00
214.716,0.00
215.104,0.00
215.493,3.00
215.881,13.00
216.270,10.00
216.658,8.00
217.047,3.00
217.435,12.00
217.824,22.00
218.213,28.00
218.601,29.00
218.990,23.00
219.379,28.00
219.767,29.00
220.156,35.00
220.545,31.00
220.934,30.00
221.323,30.00
221.712,37.00
222.100,33.00
222.489,18.00
222.878,10.00
223.267,6.00
223.657,5.00
224.046,14.00
224.435,21.00
224.824,26.00
225.213,23.00
225.602,7.00
225.991,8.00
226.381,21.00
226.770,24.00
227.159,21.00
227.549,20.00
227.938,21.00
228.327,23.00
228.717,19.00
229.106,18.00
229.496,26.00
229.885,17.00
230.275,22.00
230.664,24.00
231.054,14.00
231.444,1.00
231.833,12.00
232.223,23.00
232.613,14.00
233.003,7.00
233.392,9.00
233.782,10.00
234.172,10.00
234.562,10.00
234.952,9.00
235.342,15.00
235.732,22.00
236.122,23.00
236.512,20.00
236.902,27.00
