Data Generated by    ,Optosky
Save time:,2025/4/16 15:38:58
Material:, 
Integrate time:,12
Driver current:,700mA
Filter level:,NONE
Accumulate:,1
X Axis Unit:,WaveLength
position,value
186.059,27.00
186.445,27.00
186.832,27.00
187.218,27.00
187.604,27.00
187.990,27.00
188.377,27.00
188.763,27.00
189.149,27.00
189.536,14.00
189.922,14.00
190.308,14.00
190.695,15.00
191.081,13.00
191.468,3.00
191.855,10.00
192.241,-1.00
192.628,5.00
193.014,2.00
193.401,-4.00
193.788,0.00
194.175,21.00
194.561,13.00
194.948,22.00
195.335,23.00
195.722,22.00
196.109,22.00
196.496,19.00
196.883,31.00
197.270,37.00
197.657,33.00
198.044,28.00
198.431,29.00
198.818,20.00
199.205,19.00
199.592,15.00
199.979,14.00
200.367,11.00
200.754,7.00
201.141,8.00
201.529,6.00
201.916,4.00
202.303,3.00
202.691,6.00
203.078,8.00
203.466,15.00
203.853,10.00
204.241,4.00
204.628,7.00
205.016,6.00
205.404,16.00
205.791,5.00
206.179,7.00
206.567,6.00
206.954,17.00
207.342,21.00
207.730,7.00
208.118,13.00
208.506,7.00
208.894,19.00
209.282,16.00
209.670,21.00
210.058,10.00
210.446,3.00
210.834,0.00
211.222,-8.00
211.610,-8.00
211.998,-13.00
212.386,-12.00
212.774,1.00
213.163,3.00
213.551,-1.00
213.939,7.00
214.328,22.00
214.716,37.00
215.104,24.00
215.493,23.00
215.881,19.00
216.270,20.00
216.658,23.00
217.047,22.00
217.435,18.00
217.824,13.00
218.213,5.00
218.601,7.00
218.990,4.00
219.379,5.00
219.767,2.00
220.156,-4.00
220.545,0.00
220.934,-5.00
221.323,0.00
221.712,-10.00
222.100,-8.00
222.489,6.00
222.878,16.00
223.267,11.00
223.657,0.00
224.046,7.00
224.435,13.00
224.824,23.00
225.213,22.00
225.602,20.00
225.991,12.00
226.381,15.00
226.770,26.00
227.159,33.00
227.549,26.00
227.938,23.00
228.327,18.00
228.717,8.00
229.106,12.00
229.496,21.00
229.885,14.00
230.275,5.00
230.664,6.00
231.054,-4.00
231.444,-12.00
231.833,-14.00
232.223,-6.00
232.613,0.00
233.003,4.00
233.392,-1.00
233.782,-5.00
234.172,3.00
234.562,7.00
234.952,12.00
235.342,14.00
235.732,14.00
236.122,3.00
236.512,4.00
236.902,16.00
237.292,14.00
237.682,16.00
238.072,9.00
238.462,11.00
238.852,4.00
239.243,2.00
239.633,2.00
240.023,-4.00
240.414,9.00
240.804,0.00
241.194,-12.00
241.585,-13.00
241.975,-14.00
242.366,-8.00
242.756,0.00
243.147,11.00
243.537,17.00
243.928,18.00
244.318,25.00
244.709,13.00
245.100,8.00
245.490,6.00
245.881,15.00
246.272,20.00
246.663,7.00
247.053,-2.00
247.444,0.00
247.835,5.00
248.226,18.00
248.617,8.00
249.008,12.00
249.399,7.00
249.790,2.00
250.181,6.00
250.572,4.00
250.963,4.00
251.354,-3.00
251.745,-2.00
252.137,-1.00
252.528,8.00
252.919,10.00
253.310,20.00
253.702,32.00
254.093,19.00
254.484,9.00
254.876,7.00
255.267,6.00
255.659,6.00
256.050,11.00
256.442,8.00
256.833,1.00
257.225,-1.00
257.616,0.00
258.008,0.00
258.399,-6.00
258.791,-4.00
259.183,2.00
259.575,-1.00
259.966,-11.00
260.358,-9.00
260.750,0.00
261.142,2.00
261.534,5.00
261.926,11.00
262.317,13.00
262.709,25.00
263.101,24.00
263.493,7.00
263.885,14.00
264.278,18.00
264.670,16.00
265.062,26.00
265.454,23.00
265.846,25.00
266.238,23.00
266.631,16.00
267.023,14.00
267.415,8.00
267.807,4.00
268.200,0.00
268.592,-6.00
268.985,-2.00
269.377,-1.00
269.770,-3.00
270.162,-2.00
270.555,-5.00
270.947,-1.00
