Data Generated by    ,Optosky
Save time:,2025/4/16 15:27:35
Material:, 
Integrate time:,12
Driver current:,700mA
Filter level:,NONE
Accumulate:,1
X Axis Unit:,WaveLength
position,value
186.059,21.00
186.445,21.00
186.832,21.00
187.218,21.00
187.604,21.00
187.990,21.00
188.377,21.00
188.763,21.00
189.149,21.00
189.536,22.00
189.922,25.00
190.308,23.00
190.695,26.00
191.081,24.00
191.468,15.00
191.855,14.00
192.241,10.00
192.628,14.00
193.014,19.00
193.401,11.00
193.788,16.00
194.175,27.00
194.561,22.00
194.948,0.00
195.335,-6.00
195.722,-7.00
196.109,0.00
196.496,0.00
196.883,0.00
197.270,10.00
197.657,8.00
198.044,7.00
198.431,11.00
198.818,7.00
199.205,26.00
199.592,21.00
199.979,17.00
200.367,20.00
200.754,20.00
201.141,19.00
201.529,9.00
201.916,4.00
202.303,10.00
202.691,13.00
203.078,5.00
203.466,10.00
203.853,10.00
204.241,7.00
204.628,7.00
205.016,1.00
205.404,-8.00
205.791,-10.00
206.179,-16.00
206.567,-17.00
206.954,-3.00
207.342,11.00
207.730,15.00
208.118,25.00
208.506,33.00
208.894,27.00
209.282,29.00
209.670,19.00
210.058,14.00
210.446,18.00
210.834,19.00
211.222,1.00
211.610,2.00
211.998,10.00
212.386,14.00
212.774,11.00
213.163,14.00
213.551,9.00
213.939,0.00
214.328,-5.00
214.716,-1.00
215.104,-6.00
215.493,-13.00
215.881,-14.00
216.270,0.00
216.658,12.00
217.047,18.00
217.435,10.00
217.824,12.00
218.213,13.00
218.601,15.00
218.990,6.00
219.379,7.00
219.767,20.00
220.156,15.00
220.545,20.00
220.934,17.00
221.323,16.00
221.712,24.00
222.100,25.00
222.489,20.00
222.878,11.00
223.267,3.00
223.657,-3.00
224.046,2.00
224.435,4.00
224.824,-1.00
225.213,-1.00
225.602,-1.00
225.991,0.00
226.381,0.00
226.770,2.00
227.159,13.00
227.549,3.00
227.938,21.00
228.327,20.00
228.717,18.00
229.106,22.00
229.496,22.00
229.885,15.00
230.275,20.00
230.664,17.00
231.054,-5.00
231.444,-4.00
231.833,7.00
232.223,8.00
232.613,9.00
233.003,9.00
233.392,10.00
233.782,3.00
234.172,-3.00
234.562,-5.00
234.952,-7.00
235.342,8.00
235.732,10.00
236.122,14.00
236.512,10.00
236.902,10.00
237.292,17.00
237.682,20.00
238.072,16.00
238.462,18.00
238.852,15.00
239.243,14.00
239.633,8.00
240.023,18.00
240.414,14.00
240.804,16.00
241.194,17.00
241.585,25.00
241.975,26.00
242.366,16.00
242.756,6.00
243.147,4.00
243.537,-1.00
243.928,5.00
244.318,10.00
244.709,4.00
245.100,8.00
245.490,12.00
245.881,13.00
246.272,18.00
246.663,18.00
247.053,15.00
247.444,18.00
247.835,14.00
248.226,19.00
248.617,18.00
249.008,15.00
249.399,13.00
249.790,9.00
250.181,14.00
