Data Generated by    ,Optosky
Save time:,2025/4/16 15:24:09
Material:, 
Integrate time:,12
Driver current:,700mA
Filter level:,NONE
Accumulate:,1
X Axis Unit:,WaveLength
position,value
186.059,30.00
186.445,30.00
186.832,30.00
187.218,30.00
187.604,30.00
187.990,30.00
188.377,30.00
188.763,30.00
189.149,30.00
189.536,34.00
189.922,34.00
190.308,23.00
190.695,12.00
191.081,5.00
191.468,0.00
191.855,0.00
192.241,6.00
192.628,5.00
193.014,6.00
193.401,13.00
193.788,5.00
194.175,-2.00
194.561,5.00
194.948,10.00
195.335,8.00
195.722,10.00
196.109,16.00
196.496,21.00
196.883,23.00
197.270,22.00
197.657,25.00
198.044,23.00
198.431,18.00
198.818,16.00
199.205,20.00
199.592,19.00
199.979,17.00
200.367,16.00
200.754,15.00
201.141,12.00
201.529,12.00
201.916,6.00
202.303,4.00
202.691,-1.00
203.078,-5.00
203.466,0.00
203.853,-8.00
204.241,-3.00
204.628,1.00
205.016,-4.00
205.404,4.00
205.791,8.00
206.179,17.00
206.567,29.00
206.954,13.00
207.342,17.00
207.730,17.00
208.118,12.00
208.506,20.00
208.894,25.00
209.282,28.00
209.670,22.00
210.058,11.00
210.446,13.00
210.834,6.00
211.222,5.00
211.610,7.00
211.998,-1.00
212.386,4.00
212.774,3.00
213.163,-1.00
213.551,-3.00
213.939,0.00
214.328,0.00
214.716,-1.00
215.104,11.00
215.493,14.00
215.881,17.00
216.270,13.00
216.658,14.00
217.047,13.00
217.435,14.00
217.824,14.00
218.213,9.00
218.601,-3.00
218.990,6.00
219.379,17.00
219.767,11.00
220.156,9.00
220.545,7.00
220.934,7.00
221.323,5.00
221.712,8.00
222.100,4.00
222.489,4.00
222.878,-3.00
223.267,-7.00
223.657,-9.00
224.046,5.00
224.435,12.00
224.824,33.00
225.213,28.00
225.602,13.00
225.991,15.00
226.381,19.00
226.770,17.00
227.159,12.00
227.549,9.00
227.938,15.00
228.327,18.00
228.717,20.00
229.106,17.00
229.496,23.00
229.885,26.00
230.275,27.00
230.664,22.00
231.054,0.00
231.444,-15.00
231.833,-14.00
232.223,-13.00
232.613,-10.00
233.003,-3.00
233.392,11.00
233.782,14.00
234.172,13.00
234.562,16.00
234.952,14.00
235.342,24.00
235.732,16.00
236.122,16.00
236.512,5.00
236.902,3.00
237.292,9.00
237.682,11.00
238.072,7.00
238.462,3.00
238.852,1.00
239.243,16.00
