Data Generated by    ,Optosky
Save time:,2025/4/16 15:22:02
Material:, 
Integrate time:,12
Driver current:,700mA
Filter level:,NONE
Accumulate:,1
X Axis Unit:,WaveLength
position,value
186.059,26.00
186.445,26.00
186.832,26.00
187.218,26.00
187.604,26.00
187.990,26.00
188.377,26.00
188.763,26.00
189.149,26.00
189.536,16.00
189.922,3.00
190.308,9.00
190.695,11.00
191.081,23.00
191.468,16.00
191.855,19.00
192.241,17.00
192.628,29.00
193.014,19.00
193.401,11.00
193.788,10.00
194.175,6.00
194.561,3.00
194.948,1.00
195.335,9.00
195.722,7.00
196.109,9.00
196.496,14.00
196.883,15.00
197.270,12.00
197.657,14.00
198.044,28.00
198.431,38.00
198.818,30.00
199.205,33.00
199.592,28.00
199.979,20.00
200.367,22.00
200.754,30.00
201.141,25.00
201.529,20.00
201.916,19.00
202.303,21.00
202.691,18.00
203.078,10.00
203.466,-1.00
203.853,-2.00
204.241,-4.00
204.628,3.00
205.016,-4.00
205.404,1.00
205.791,9.00
206.179,11.00
206.567,18.00
206.954,23.00
207.342,18.00
207.730,21.00
208.118,19.00
208.506,15.00
208.894,14.00
209.282,20.00
209.670,20.00
210.058,21.00
210.446,13.00
210.834,16.00
211.222,17.00
211.610,16.00
211.998,13.00
212.386,14.00
212.774,10.00
213.163,14.00
213.551,2.00
213.939,5.00
214.328,10.00
214.716,8.00
215.104,3.00
215.493,9.00
215.881,6.00
216.270,14.00
216.658,15.00
217.047,17.00
217.435,15.00
217.824,15.00
218.213,14.00
218.601,23.00
218.990,10.00
219.379,17.00
219.767,13.00
220.156,20.00
220.545,22.00
220.934,17.00
221.323,9.00
221.712,15.00
222.100,12.00
222.489,9.00
222.878,0.00
223.267,-3.00
223.657,-3.00
224.046,9.00
224.435,21.00
224.824,10.00
225.213,12.00
225.602,20.00
225.991,13.00
226.381,13.00
226.770,20.00
227.159,14.00
227.549,14.00
227.938,26.00
228.327,21.00
228.717,11.00
229.106,14.00
229.496,23.00
229.885,19.00
230.275,17.00
230.664,16.00
231.054,-1.00
231.444,-1.00
231.833,5.00
232.223,9.00
232.613,4.00
233.003,1.00
233.392,2.00
233.782,-13.00
234.172,-8.00
234.562,9.00
234.952,12.00
235.342,16.00
235.732,12.00
236.122,5.00
236.512,17.00
236.902,8.00
237.292,9.00
237.682,11.00
238.072,16.00
238.462,19.00
238.852,22.00
239.243,18.00
239.633,16.00
240.023,16.00
240.414,19.00
240.804,13.00
241.194,7.00
241.585,0.00
241.975,-2.00
242.366,-5.00
242.756,-2.00
243.147,1.00
243.537,5.00
243.928,4.00
244.318,1.00
244.709,0.00
245.100,3.00
245.490,8.00
245.881,14.00
246.272,20.00
246.663,24.00
247.053,14.00
247.444,16.00
247.835,18.00
248.226,28.00
248.617,27.00
249.008,22.00
249.399,22.00
249.790,17.00
250.181,9.00
250.572,9.00
250.963,1.00
251.354,8.00
251.745,7.00
252.137,0.00
252.528,0.00
252.919,0.00
253.310,2.00
253.702,13.00
254.093,13.00
254.484,20.00
254.876,24.00
255.267,17.00
255.659,20.00
256.050,30.00
256.442,20.00
256.833,18.00
257.225,26.00
257.616,25.00
258.008,15.00
258.399,19.00
258.791,22.00
259.183,24.00
259.575,18.00
259.966,3.00
260.358,7.00
260.750,20.00
261.142,9.00
261.534,1.00
261.926,-5.00
262.317,-4.00
262.709,1.00
263.101,1.00
263.493,1.00
263.885,9.00
264.278,11.00
264.670,12.00
265.062,13.00
265.454,14.00
265.846,10.00
266.238,4.00
266.631,12.00
267.023,16.00
267.415,20.00
267.807,17.00
268.200,18.00
268.592,11.00
268.985,12.00
269.377,10.00
269.770,12.00
270.162,8.00
270.555,-2.00
270.947,0.00
271.340,0.00
271.732,0.00
272.125,-2.00
272.518,-2.00
272.910,-5.00
273.303,7.00
273.696,15.00
274.089,15.00
274.481,9.00
274.874,6.00
275.267,22.00
275.660,23.00
276.053,15.00
276.446,11.00
276.839,12.00
277.232,18.00
277.625,20.00
278.018,14.00
278.411,22.00
278.804,22.00
279.197,5.00
279.590,14.00
279.984,14.00
280.377,10.00
280.770,5.00
281.163,7.00
281.557,4.00
281.950,3.00
282.343,12.00
282.737,-2.00
283.130,4.00
283.524,4.00
283.917,4.00
284.311,1.00
284.704,18.00
285.098,18.00
285.491,13.00
285.885,8.00
286.279,5.00
286.672,15.00
287.066,2.00
287.460,-7.00
287.853,2.00
288.247,10.00
288.641,6.00
289.035,4.00
289.429,3.00
289.823,8.00
290.217,0.00
290.611,0.00
291.004,0.00
291.398,4.00
291.793,4.00
292.187,-2.00
292.581,0.00
292.975,7.00
293.369,7.00
293.763,2.00
294.157,4.00
294.551,12.00
294.946,16.00
295.340,3.00
295.734,11.00
296.129,23.00
296.523,26.00
296.917,17.00
297.312,10.00
297.706,5.00
298.101,12.00
298.495,17.00
298.890,6.00
299.284,7.00
299.679,11.00
300.073,10.00
300.468,-1.00
300.863,-5.00
301.257,1.00
301.652,3.00
302.047,10.00
302.442,14.00
302.836,19.00
303.231,22.00
303.626,14.00
304.021,10.00
304.416,20.00
304.811,14.00
305.206,19.00
305.601,16.00
305.996,14.00
306.391,17.00
306.786,9.00
307.181,13.00
307.576,11.00
307.971,1.00
308.366,0.00
308.762,3.00
309.157,2.00
309.552,0.00
309.947,-7.00
310.343,-5.00
310.738,-2.00
311.133,1.00
311.529,0.00
311.924,-2.00
312.320,12.00
312.715,10.00
313.111,10.00
313.506,8.00
313.902,22.00
314.297,25.00
314.693,17.00
315.088,22.00
315.484,28.00
315.880,20.00
316.276,24.00
316.671,11.00
317.067,7.00
317.463,5.00
317.859,15.00
318.254,9.00
318.650,17.00
319.046,16.00
319.442,6.00
319.838,0.00
320.234,7.00
320.630,6.00
321.026,2.00
321.422,2.00
321.818,8.00
322.214,10.00
322.610,13.00
323.007,26.00
323.403,24.00
323.799,16.00
324.195,25.00
324.592,19.00
324.988,19.00
325.384,22.00
325.781,16.00
326.177,3.00
326.573,6.00
326.970,8.00
327.366,5.00
327.763,14.00
328.159,14.00
328.556,16.00
328.952,11.00
329.349,10.00
329.745,2.00
330.142,7.00
330.539,2.00
330.935,6.00
331.332,21.00
331.729,23.00
332.126,22.00
332.522,18.00
332.919,20.00
333.316,28.00
333.713,33.00
334.110,40.00
334.507,25.00
334.904,24.00
335.301,21.00
335.698,18.00
336.095,17.00
336.492,15.00
336.889,25.00
337.286,26.00
337.683,13.00
338.080,17.00
338.477,16.00
338.875,17.00
339.272,16.00
339.669,14.00
340.066,8.00
340.464,11.00
340.861,4.00
341.258,13.00
341.656,20.00
342.053,21.00
342.451,24.00
342.848,22.00
343.246,29.00
343.643,26.00
344.041,25.00
344.438,31.00
344.836,29.00
345.233,29.00
345.631,22.00
346.029,28.00
346.427,29.00
346.824,28.00
347.222,18.00
347.620,15.00
348.018,21.00
348.415,19.00
348.813,7.00
349.211,10.00
349.609,10.00
350.007,13.00
350.405,14.00
350.803,27.00
351.201,26.00
351.599,28.00
351.997,30.00
352.395,36.00
352.793,35.00
353.191,27.00
353.589,25.00
353.988,36.00
354.386,25.00
354.784,27.00
355.182,26.00
355.581,31.00
355.979,26.00
356.377,24.00
356.776,21.00
357.174,26.00
357.573,16.00
357.971,16.00
358.369,6.00
358.768,3.00
359.166,-8.00
359.565,2.00
359.964,8.00
360.362,5.00
360.761,11.00
361.159,16.00
361.558,21.00
361.957,26.00
362.355,26.00
362.754,33.00
363.153,29.00
363.552,25.00
363.951,35.00
364.349,42.00
364.748,31.00
365.147,24.00
365.546,26.00
365.945,25.00
366.344,24.00
366.743,16.00
367.142,18.00
367.541,17.00
367.940,10.00
368.339,24.00
368.738,25.00
369.137,13.00
369.537,7.00
369.936,5.00
370.335,15.00
370.734,8.00
371.134,19.00
371.533,19.00
371.932,24.00
372.332,23.00
372.731,27.00
373.130,39.00
373.530,41.00
373.929,30.00
374.329,34.00
374.728,21.00
375.128,18.00
375.527,19.00
375.927,18.00
376.326,10.00
376.726,13.00
377.126,23.00
377.525,35.00
377.925,23.00
378.325,20.00
378.724,19.00
379.124,9.00
379.524,11.00
379.924,13.00
380.324,14.00
380.723,12.00
381.123,13.00
381.523,21.00
381.923,23.00
382.323,28.00
382.723,26.00
383.123,20.00
383.523,16.00
383.923,19.00
384.323,21.00
384.723,17.00
385.124,19.00
385.524,16.00
385.924,14.00
386.324,22.00
386.724,15.00
387.125,17.00
387.525,13.00
387.925,9.00
388.325,2.00
388.726,6.00
389.126,11.00
389.527,-3.00
389.927,-2.00
390.327,9.00
390.728,6.00
391.128,6.00
391.529,19.00
391.929,30.00
392.330,29.00
392.731,30.00
393.131,24.00
393.532,27.00
393.933,32.00
394.333,24.00
394.734,18.00
395.135,17.00
395.535,15.00
395.936,9.00
396.337,8.00
396.738,9.00
397.139,9.00
397.540,19.00
397.941,20.00
398.341,14.00
398.742,8.00
399.143,1.00
399.544,6.00
399.945,6.00
400.346,8.00
400.748,18.00
401.149,16.00
401.550,20.00
401.951,25.00
402.352,17.00
402.753,12.00
403.154,12.00
403.556,16.00
403.957,24.00
404.358,23.00
404.760,24.00
405.161,19.00
405.562,5.00
405.964,14.00
406.365,22.00
406.766,25.00
407.168,8.00
407.569,6.00
407.971,7.00
408.372,0.00
408.774,0.00
409.176,0.00
409.577,-2.00
409.979,0.00
410.380,4.00
410.782,13.00
411.184,23.00
411.586,34.00
411.987,35.00
412.389,35.00
412.791,22.00
413.193,28.00
413.594,25.00
413.996,20.00
414.398,13.00
414.800,26.00
415.202,28.00
415.604,21.00
416.006,14.00
416.408,12.00
416.810,12.00
417.212,12.00
417.614,10.00
418.016,14.00
418.418,19.00
418.820,17.00
419.223,10.00
419.625,7.00
420.027,1.00
420.429,4.00
420.831,4.00
421.234,18.00
421.636,25.00
422.038,32.00
422.441,32.00
422.843,30.00
423.245,31.00
423.648,33.00
424.050,27.00
424.453,30.00
424.855,26.00
425.258,22.00
425.660,9.00
426.063,17.00
426.465,12.00
426.868,13.00
427.271,16.00
427.673,18.00
428.076,11.00
428.479,7.00
428.881,1.00
429.284,4.00
429.687,4.00
430.090,7.00
430.492,7.00
430.895,18.00
431.298,21.00
431.701,23.00
432.104,31.00
432.507,33.00
432.910,35.00
433.313,33.00
433.716,29.00
434.119,29.00
434.522,33.00
434.925,27.00
435.328,22.00
435.731,22.00
436.134,25.00
436.537,29.00
436.941,28.00
437.344,24.00
437.747,18.00
438.150,14.00
438.553,12.00
438.957,16.00
439.360,24.00
439.763,32.00
440.167,37.00
440.570,30.00
440.974,31.00
441.377,33.00
441.780,38.00
442.184,31.00
442.587,33.00
442.991,39.00
443.394,31.00
443.798,32.00
444.202,29.00
444.605,29.00
445.009,27.00
445.412,10.00
445.816,21.00
446.220,25.00
446.624,28.00
447.027,33.00
447.431,40.00
447.835,42.00
448.239,26.00
448.642,15.00
449.046,22.00
449.450,26.00
449.854,35.00
450.258,39.00
450.662,35.00
451.066,32.00
451.470,36.00
451.874,45.00
452.278,36.00
452.682,40.00
453.086,39.00
453.490,38.00
453.894,42.00
454.298,40.00
454.703,44.00
455.107,45.00
455.511,42.00
455.915,33.00
456.319,33.00
456.724,38.00
457.128,29.00
457.532,33.00
457.937,29.00
458.341,22.00
458.745,20.00
459.150,28.00
459.554,14.00
459.959,19.00
460.363,28.00
460.768,41.00
461.172,37.00
461.577,42.00
461.981,50.00
462.386,47.00
462.790,55.00
463.195,49.00
463.600,43.00
464.004,39.00
464.409,44.00
464.814,42.00
465.219,46.00
465.623,37.00
466.028,35.00
466.433,40.00
466.838,34.00
467.242,26.00
467.647,34.00
468.052,25.00
468.457,27.00
468.862,27.00
469.267,30.00
469.672,52.00
470.077,54.00
470.482,59.00
470.887,63.00
471.292,46.00
471.697,54.00
472.102,59.00
472.507,55.00
472.913,59.00
473.318,56.00
473.723,50.00
474.128,52.00
474.533,54.00
474.939,56.00
475.344,53.00
475.749,50.00
476.155,49.00
476.560,42.00
476.965,39.00
477.371,38.00
477.776,31.00
478.181,19.00
478.587,13.00
478.992,25.00
479.398,25.00
479.803,33.00
480.209,31.00
480.614,34.00
481.020,40.00
481.426,48.00
481.831,48.00
482.237,43.00
482.643,51.00
483.048,48.00
483.454,47.00
483.860,39.00
484.265,48.00
484.671,57.00
485.077,51.00
485.483,51.00
485.889,62.00
486.294,60.00
486.700,51.00
487.106,50.00
487.512,44.00
487.918,38.00
488.324,35.00
488.730,32.00
489.136,28.00
489.542,43.00
489.948,43.00
490.354,45.00
490.760,55.00
491.166,60.00
491.573,61.00
491.979,73.00
492.385,70.00
492.791,62.00
493.197,57.00
493.603,66.00
494.010,66.00
494.416,66.00
494.822,59.00
495.229,59.00
495.635,61.00
496.041,52.00
496.448,52.00
496.854,53.00
497.260,46.00
497.667,47.00
498.073,45.00
498.480,40.00
498.886,48.00
499.293,47.00
499.699,49.00
500.106,55.00
500.513,69.00
500.919,79.00
501.326,77.00
501.732,78.00
502.139,70.00
502.546,74.00
502.953,67.00
503.359,65.00
503.766,71.00
504.173,69.00
504.580,57.00
504.986,59.00
505.393,72.00
505.800,71.00
506.207,66.00
506.614,52.00
507.021,53.00
507.428,54.00
507.835,60.00
508.242,52.00
508.649,43.00
509.056,44.00
509.463,45.00
509.870,53.00
510.277,57.00
510.684,65.00
511.091,61.00
511.498,61.00
511.905,53.00
512.313,62.00
512.720,65.00
513.127,69.00
513.534,65.00
513.941,57.00
514.349,55.00
514.756,59.00
515.163,55.00
515.571,64.00
515.978,69.00
516.385,53.00
516.793,49.00
517.200,52.00
517.608,42.00
518.015,49.00
518.423,56.00
518.830,51.00
519.238,43.00
519.645,49.00
520.053,46.00
520.460,48.00
520.868,53.00
521.276,54.00
521.683,58.00
522.091,65.00
522.499,62.00
522.906,55.00
523.314,66.00
523.722,62.00
524.129,67.00
524.537,62.00
524.945,57.00
525.353,62.00
525.761,57.00
526.169,54.00
526.576,55.00
526.984,58.00
527.392,62.00
527.800,63.00
528.208,56.00
528.616,47.00
529.024,40.00
529.432,39.00
529.840,37.00
530.248,46.00
530.656,54.00
531.065,60.00
531.473,61.00
531.881,67.00
532.289,71.00
532.697,74.00
533.105,62.00
533.514,59.00
533.922,57.00
534.330,56.00
534.738,55.00
535.147,63.00
535.555,67.00
535.963,60.00
536.372,55.00
536.780,51.00
537.188,44.00
537.597,42.00
538.005,31.00
538.414,22.00
538.822,29.00
539.231,49.00
539.639,47.00
540.048,54.00
540.456,59.00
540.865,51.00
541.273,46.00
541.682,67.00
542.091,74.00
542.499,75.00
542.908,84.00
543.317,75.00
543.725,80.00
544.134,79.00
544.543,82.00
544.952,76.00
545.360,69.00
545.769,69.00
546.178,64.00
546.587,63.00
546.996,58.00
547.405,58.00
547.814,60.00
548.222,58.00
548.631,49.00
549.040,53.00
549.449,52.00
549.858,58.00
550.267,55.00
550.676,65.00
551.085,68.00
551.494,66.00
551.904,58.00
552.313,65.00
552.722,60.00
553.131,64.00
553.540,73.00
553.949,72.00
554.359,74.00
554.768,66.00
555.177,68.00
555.586,70.00
555.995,70.00
556.405,75.00
556.814,70.00
557.224,74.00
557.633,65.00
558.042,55.00
558.452,58.00
558.861,54.00
559.270,50.00
559.680,57.00
560.089,58.00
560.499,63.00
560.908,70.00
561.318,84.00
561.727,72.00
562.137,73.00
562.547,82.00
562.956,73.00
563.366,83.00
563.775,80.00
564.185,70.00
564.595,72.00
565.004,59.00
565.414,67.00
565.824,77.00
566.234,81.00
566.643,80.00
567.053,73.00
567.463,82.00
567.873,78.00
568.283,82.00
568.693,77.00
569.102,73.00
569.512,84.00
569.922,84.00
570.332,83.00
570.742,91.00
571.152,97.00
571.562,96.00
571.972,96.00
572.382,95.00
572.792,100.00
573.202,106.00
573.612,106.00
574.022,103.00
574.433,100.00
574.843,103.00
575.253,99.00
575.663,106.00
576.073,110.00
576.483,102.00
576.894,104.00
577.304,102.00
577.714,101.00
578.124,103.00
578.535,107.00
578.945,103.00
579.355,97.00
579.766,91.00
580.176,83.00
580.587,90.00
580.997,107.00
581.407,114.00
581.818,123.00
582.228,127.00
582.639,133.00
583.049,126.00
583.460,122.00
583.870,122.00
584.281,119.00
584.691,123.00
585.102,124.00
585.513,131.00
585.923,133.00
586.334,129.00
586.745,124.00
587.155,113.00
587.566,124.00
587.977,124.00
588.388,111.00
588.798,109.00
589.209,106.00
589.620,111.00
590.031,107.00
590.441,108.00
590.852,114.00
591.263,125.00
591.674,127.00
592.085,136.00
592.496,141.00
592.907,138.00
593.318,135.00
593.729,128.00
594.140,141.00
594.551,147.00
594.962,142.00
595.373,151.00
595.784,154.00
596.195,150.00
596.606,141.00
597.017,136.00
597.428,137.00
597.839,141.00
598.250,141.00
598.662,128.00
599.073,125.00
599.484,118.00
599.895,118.00
600.307,122.00
600.718,141.00
601.129,141.00
601.540,152.00
601.952,158.00
602.363,156.00
602.774,143.00
603.186,134.00
603.597,140.00
604.009,147.00
604.420,140.00
604.831,146.00
605.243,152.00
605.654,161.00
606.066,162.00
606.477,175.00
606.889,163.00
607.300,141.00
607.712,144.00
608.124,142.00
608.535,141.00
608.947,145.00
609.358,137.00
609.770,136.00
610.182,136.00
610.593,131.00
611.005,150.00
611.417,160.00
611.828,153.00
612.240,151.00
612.652,155.00
613.064,146.00
613.476,151.00
613.887,168.00
614.299,177.00
614.711,178.00
615.123,178.00
615.535,187.00
615.947,171.00
616.359,166.00
616.771,167.00
617.183,160.00
617.595,150.00
618.007,158.00
618.419,169.00
618.831,164.00
619.243,153.00
619.655,152.00
620.067,159.00
620.479,161.00
620.891,162.00
621.303,160.00
621.715,157.00
622.128,162.00
622.540,168.00
622.952,172.00
623.364,175.00
623.776,182.00
624.188,184.00
624.601,177.00
625.013,181.00
625.425,178.00
625.838,180.00
626.250,187.00
626.662,190.00
627.075,182.00
627.487,186.00
627.899,179.00
628.312,168.00
628.724,170.00
629.137,164.00
629.549,163.00
629.962,163.00
630.374,164.00
630.787,169.00
631.199,165.00
631.612,169.00
632.024,181.00
632.437,187.00
632.849,189.00
633.262,194.00
633.675,198.00
634.087,187.00
634.500,182.00
634.913,179.00
635.325,174.00
635.738,181.00
636.151,178.00
636.564,171.00
636.976,172.00
637.389,191.00
637.802,188.00
638.215,180.00
638.628,171.00
639.040,161.00
639.453,168.00
639.866,169.00
640.279,166.00
640.692,166.00
641.105,168.00
641.518,173.00
641.931,181.00
642.344,190.00
642.757,190.00
643.170,179.00
643.583,181.00
643.996,187.00
644.409,188.00
644.822,192.00
645.235,181.00
645.648,176.00
646.061,182.00
646.474,186.00
646.887,178.00
647.300,180.00
647.714,170.00
648.127,173.00
648.540,170.00
648.953,167.00
649.367,173.00
649.780,175.00
650.193,181.00
650.606,170.00
651.020,163.00
651.433,170.00
651.846,179.00
652.260,178.00
652.673,173.00
653.086,173.00
653.500,182.00
653.913,177.00
654.327,181.00
654.740,179.00
655.154,181.00
655.567,191.00
655.981,185.00
656.394,176.00
656.808,171.00
657.221,172.00
657.635,184.00
658.048,181.00
658.462,165.00
658.876,161.00
659.289,172.00
659.703,172.00
660.116,162.00
660.530,161.00
660.944,168.00
661.357,171.00
661.771,169.00
662.185,172.00
662.599,183.00
663.013,179.00
663.426,177.00
663.840,174.00
664.254,184.00
664.668,172.00
665.082,163.00
665.495,172.00
665.909,181.00
666.323,179.00
666.737,180.00
667.151,176.00
667.565,171.00
667.979,170.00
668.393,175.00
668.807,173.00
669.221,166.00
669.635,153.00
670.049,142.00
670.463,140.00
670.877,139.00
671.291,147.00
671.705,159.00
672.119,173.00
672.533,179.00
672.947,188.00
673.362,193.00
673.776,204.00
674.190,187.00
674.604,185.00
675.018,184.00
675.433,175.00
675.847,184.00
676.261,183.00
676.675,183.00
677.090,172.00
677.504,171.00
677.918,176.00
678.333,169.00
678.747,172.00
679.161,165.00
679.576,156.00
679.990,158.00
680.404,161.00
680.819,161.00
681.233,161.00
681.648,151.00
682.062,158.00
682.477,161.00
682.891,172.00
683.306,181.00
683.720,194.00
684.135,191.00
684.549,193.00
684.964,207.00
685.378,200.00
685.793,184.00
686.208,179.00
686.622,189.00
687.037,182.00
687.452,185.00
687.866,170.00
688.281,175.00
688.696,181.00
689.110,191.00
689.525,185.00
689.940,173.00
690.354,167.00
690.769,169.00
691.184,169.00
691.599,170.00
692.014,177.00
692.429,186.00
692.843,182.00
693.258,187.00
693.673,189.00
694.088,191.00
694.503,184.00
694.918,177.00
695.333,174.00
695.748,181.00
696.163,180.00
696.578,181.00
696.993,187.00
697.408,180.00
697.823,175.00
698.238,171.00
698.653,167.00
699.068,166.00
699.483,159.00
699.898,168.00
700.313,172.00
700.728,156.00
701.143,160.00
701.559,166.00
701.974,167.00
702.389,162.00
702.804,174.00
703.219,183.00
703.635,206.00
704.050,215.00
704.465,217.00
704.880,223.00
705.296,219.00
705.711,217.00
706.126,212.00
706.542,230.00
706.957,229.00
707.372,216.00
707.788,212.00
