Data Generated by    ,Optosky
Save time:,2025/4/16 15:31:02
Material:, 
Integrate time:,12
Driver current:,700mA
Filter level:,NONE
Accumulate:,1
X Axis Unit:,WaveLength
position,value
186.059,20.00
186.445,20.00
186.832,20.00
187.218,20.00
187.604,20.00
187.990,20.00
188.377,20.00
188.763,20.00
189.149,20.00
189.536,19.00
189.922,15.00
190.308,14.00
190.695,2.00
191.081,14.00
191.468,2.00
191.855,1.00
192.241,4.00
192.628,0.00
193.014,2.00
193.401,6.00
193.788,7.00
194.175,4.00
194.561,-4.00
194.948,-7.00
195.335,-14.00
195.722,-8.00
196.109,-5.00
196.496,-3.00
196.883,-3.00
197.270,8.00
197.657,12.00
198.044,18.00
198.431,21.00
198.818,23.00
199.205,19.00
199.592,17.00
199.979,7.00
200.367,15.00
200.754,16.00
201.141,14.00
201.529,9.00
201.916,3.00
202.303,5.00
202.691,1.00
203.078,1.00
203.466,0.00
203.853,-8.00
204.241,-8.00
204.628,-6.00
205.016,-10.00
205.404,-3.00
205.791,-7.00
206.179,-8.00
206.567,0.00
206.954,4.00
207.342,11.00
207.730,13.00
208.118,15.00
208.506,19.00
208.894,23.00
209.282,17.00
209.670,18.00
210.058,9.00
210.446,19.00
210.834,11.00
211.222,5.00
211.610,-4.00
211.998,3.00
212.386,5.00
212.774,0.00
213.163,-1.00
213.551,-9.00
213.939,-5.00
214.328,-16.00
214.716,-9.00
215.104,-14.00
215.493,-12.00
215.881,-6.00
216.270,7.00
216.658,14.00
217.047,12.00
217.435,0.00
217.824,6.00
218.213,8.00
218.601,0.00
218.990,7.00
219.379,6.00
219.767,13.00
220.156,15.00
220.545,5.00
220.934,6.00
221.323,1.00
221.712,1.00
222.100,5.00
222.489,0.00
222.878,0.00
223.267,-1.00
223.657,-12.00
224.046,-19.00
224.435,-19.00
224.824,-6.00
225.213,-10.00
225.602,-7.00
225.991,7.00
226.381,11.00
226.770,15.00
227.159,22.00
227.549,24.00
227.938,19.00
228.327,4.00
228.717,7.00
229.106,18.00
229.496,14.00
229.885,16.00
230.275,12.00
230.664,8.00
231.054,-11.00
231.444,-20.00
231.833,-11.00
232.223,-3.00
232.613,-5.00
233.003,-5.00
233.392,-3.00
233.782,-1.00
234.172,-5.00
234.562,-3.00
234.952,-2.00
235.342,7.00
235.732,6.00
236.122,13.00
236.512,15.00
236.902,7.00
237.292,11.00
237.682,6.00
238.072,4.00
238.462,10.00
238.852,15.00
239.243,13.00
239.633,3.00
240.023,2.00
240.414,2.00
240.804,-1.00
241.194,2.00
241.585,1.00
241.975,-11.00
242.366,-3.00
242.756,-12.00
243.147,-7.00
243.537,-3.00
243.928,-3.00
244.318,8.00
244.709,6.00
245.100,8.00
245.490,11.00
245.881,8.00
246.272,13.00
246.663,7.00
247.053,1.00
247.444,4.00
247.835,9.00
248.226,10.00
