Data Generated by    ,Optosky
Save time:,2025/4/16 15:16:57
Material:, 
Integrate time:,12
Driver current:,700mA
Filter level:,NONE
Accumulate:,1
X Axis Unit:,WaveLength
position,value
186.059,19.00
186.445,19.00
186.832,19.00
187.218,19.00
187.604,19.00
187.990,19.00
188.377,19.00
188.763,19.00
189.149,19.00
189.536,15.00
189.922,15.00
190.308,14.00
190.695,16.00
191.081,7.00
191.468,8.00
191.855,7.00
192.241,8.00
192.628,5.00
193.014,-2.00
193.401,0.00
193.788,0.00
194.175,10.00
194.561,17.00
194.948,18.00
195.335,21.00
195.722,28.00
196.109,27.00
196.496,19.00
196.883,35.00
197.270,32.00
197.657,26.00
198.044,27.00
198.431,25.00
198.818,36.00
199.205,33.00
199.592,12.00
199.979,9.00
200.367,11.00
200.754,11.00
201.141,13.00
201.529,2.00
201.916,2.00
202.303,-8.00
202.691,-7.00
203.078,4.00
203.466,3.00
203.853,-2.00
204.241,-13.00
204.628,-3.00
205.016,4.00
205.404,10.00
205.791,15.00
206.179,14.00
206.567,17.00
206.954,12.00
207.342,24.00
207.730,26.00
208.118,26.00
208.506,24.00
208.894,17.00
209.282,9.00
209.670,17.00
210.058,10.00
210.446,1.00
210.834,6.00
211.222,5.00
211.610,9.00
211.998,2.00
212.386,-3.00
212.774,0.00
213.163,6.00
213.551,1.00
213.939,3.00
214.328,9.00
214.716,16.00
215.104,13.00
215.493,16.00
215.881,15.00
216.270,26.00
216.658,31.00
217.047,28.00
217.435,21.00
217.824,21.00
218.213,20.00
218.601,17.00
218.990,17.00
219.379,14.00
219.767,4.00
220.156,11.00
220.545,11.00
220.934,3.00
221.323,3.00
221.712,0.00
222.100,0.00
222.489,-3.00
222.878,-5.00
223.267,-2.00
223.657,0.00
224.046,13.00
224.435,28.00
224.824,32.00
225.213,25.00
225.602,22.00
225.991,19.00
226.381,15.00
226.770,19.00
227.159,14.00
227.549,15.00
227.938,11.00
228.327,18.00
228.717,17.00
229.106,16.00
229.496,8.00
229.885,14.00
230.275,3.00
230.664,5.00
231.054,-2.00
231.444,-21.00
231.833,-12.00
232.223,-11.00
232.613,-4.00
233.003,7.00
233.392,4.00
233.782,7.00
234.172,8.00
234.562,9.00
234.952,21.00
235.342,9.00
235.732,14.00
236.122,22.00
236.512,19.00
236.902,17.00
237.292,10.00
237.682,12.00
238.072,8.00
238.462,6.00
238.852,10.00
239.243,16.00
239.633,12.00
240.023,14.00
240.414,14.00
240.804,3.00
241.194,8.00
241.585,3.00
241.975,8.00
242.366,10.00
242.756,-3.00
243.147,0.00
243.537,3.00
243.928,8.00
244.318,15.00
244.709,9.00
245.100,10.00
245.490,5.00
245.881,18.00
246.272,15.00
246.663,13.00
247.053,20.00
247.444,13.00
247.835,12.00
248.226,7.00
248.617,9.00
249.008,1.00
249.399,-7.00
249.790,-7.00
250.181,-3.00
250.572,0.00
250.963,-3.00
251.354,-12.00
251.745,-5.00
252.137,1.00
252.528,-1.00
252.919,4.00
253.310,10.00
253.702,16.00
254.093,18.00
254.484,22.00
254.876,22.00
255.267,15.00
255.659,14.00
256.050,12.00
256.442,9.00
256.833,3.00
257.225,1.00
257.616,-3.00
258.008,-5.00
258.399,0.00
258.791,4.00
259.183,3.00
259.575,0.00
259.966,-4.00
260.358,3.00
260.750,5.00
261.142,5.00
261.534,4.00
261.926,12.00
262.317,3.00
262.709,10.00
263.101,19.00
263.493,24.00
263.885,22.00
264.278,19.00
264.670,12.00
265.062,18.00
265.454,13.00
265.846,15.00
266.238,6.00
266.631,12.00
267.023,18.00
267.415,7.00
267.807,13.00
268.200,0.00
268.592,-2.00
268.985,-8.00
269.377,-8.00
269.770,-7.00
270.162,-16.00
270.555,-11.00
270.947,3.00
271.340,5.00
271.732,11.00
272.125,12.00
272.518,15.00
272.910,20.00
273.303,20.00
273.696,21.00
274.089,12.00
274.481,8.00
274.874,9.00
275.267,7.00
275.660,6.00
276.053,4.00
276.446,3.00
276.839,3.00
277.232,9.00
277.625,7.00
278.018,0.00
278.411,0.00
278.804,4.00
279.197,5.00
279.590,2.00
279.984,-4.00
280.377,-12.00
280.770,-15.00
281.163,-8.00
281.557,10.00
281.950,11.00
282.343,20.00
282.737,24.00
283.130,22.00
283.524,19.00
283.917,16.00
284.311,11.00
284.704,8.00
285.098,9.00
285.491,7.00
285.885,-3.00
286.279,6.00
286.672,2.00
287.066,-2.00
287.460,7.00
287.853,0.00
288.247,8.00
288.641,0.00
289.035,-4.00
289.429,-13.00
289.823,-20.00
290.217,-10.00
290.611,0.00
291.004,0.00
291.398,0.00
291.793,-5.00
292.187,8.00
292.581,19.00
292.975,19.00
293.369,16.00
293.763,13.00
