Data Generated by    ,Optosky
Save time:,2025/4/16 15:16:40
Material:, 
Integrate time:,12
Driver current:,700mA
Filter level:,NONE
Accumulate:,1
X Axis Unit:,WaveLength
position,value
186.059,1.00
186.445,1.00
186.832,1.00
187.218,1.00
187.604,1.00
187.990,1.00
188.377,1.00
188.763,1.00
189.149,1.00
189.536,-2.00
189.922,1.00
190.308,0.00
190.695,5.00
191.081,10.00
191.468,13.00
191.855,16.00
192.241,18.00
192.628,26.00
193.014,26.00
193.401,18.00
193.788,21.00
194.175,19.00
194.561,26.00
194.948,22.00
195.335,19.00
195.722,18.00
196.109,5.00
196.496,4.00
196.883,9.00
197.270,0.00
197.657,-6.00
198.044,-1.00
198.431,-6.00
198.818,-12.00
199.205,2.00
199.592,0.00
199.979,7.00
200.367,7.00
200.754,14.00
201.141,1.00
201.529,8.00
201.916,1.00
202.303,5.00
202.691,12.00
203.078,14.00
203.466,12.00
203.853,4.00
204.241,-6.00
204.628,2.00
205.016,7.00
205.404,2.00
205.791,-9.00
206.179,-11.00
206.567,-5.00
206.954,0.00
207.342,-7.00
207.730,-13.00
208.118,-6.00
208.506,0.00
208.894,-1.00
209.282,1.00
209.670,3.00
210.058,8.00
210.446,7.00
210.834,16.00
211.222,15.00
211.610,10.00
211.998,7.00
212.386,7.00
212.774,8.00
213.163,11.00
213.551,5.00
213.939,2.00
214.328,-3.00
214.716,5.00
215.104,-5.00
215.493,-21.00
215.881,-18.00
216.270,-2.00
216.658,-2.00
217.047,-8.00
217.435,-19.00
217.824,-15.00
218.213,-16.00
218.601,-1.00
218.990,7.00
219.379,6.00
219.767,4.00
220.156,4.00
220.545,8.00
220.934,10.00
221.323,1.00
221.712,8.00
222.100,14.00
222.489,10.00
222.878,6.00
223.267,18.00
223.657,18.00
224.046,4.00
224.435,3.00
224.824,4.00
225.213,9.00
225.602,0.00
225.991,-10.00
226.381,-13.00
226.770,-6.00
227.159,-11.00
227.549,-13.00
227.938,-13.00
228.327,-8.00
228.717,-13.00
229.106,-14.00
229.496,0.00
229.885,3.00
230.275,8.00
230.664,19.00
231.054,1.00
231.444,-17.00
231.833,-2.00
232.223,8.00
232.613,20.00
233.003,17.00
233.392,18.00
233.782,26.00
234.172,8.00
234.562,11.00
234.952,8.00
235.342,2.00
235.732,-9.00
236.122,-17.00
236.512,-25.00
236.902,-27.00
237.292,-19.00
237.682,-13.00
238.072,-1.00
238.462,-5.00
238.852,-1.00
239.243,19.00
239.633,7.00
240.023,9.00
240.414,14.00
240.804,11.00
241.194,7.00
241.585,7.00
241.975,2.00
242.366,6.00
242.756,2.00
243.147,15.00
243.537,17.00
243.928,15.00
244.318,9.00
244.709,8.00
245.100,6.00
245.490,2.00
245.881,-7.00
246.272,-3.00
246.663,-5.00
247.053,-1.00
247.444,3.00
247.835,13.00
248.226,10.00
248.617,8.00
249.008,6.00
249.399,13.00
249.790,8.00
250.181,8.00
250.572,10.00
250.963,17.00
251.354,21.00
251.745,24.00
252.137,15.00
252.528,9.00
252.919,6.00
253.310,9.00
253.702,17.00
254.093,11.00
254.484,3.00
254.876,1.00
255.267,-6.00
255.659,-1.00
256.050,-4.00
256.442,-8.00
256.833,-3.00
257.225,2.00
257.616,-1.00
258.008,-1.00
258.399,0.00
258.791,3.00
259.183,10.00
259.575,21.00
259.966,21.00
260.358,23.00
260.750,24.00
261.142,16.00
261.534,12.00
261.926,21.00
262.317,13.00
262.709,13.00
263.101,11.00
263.493,6.00
263.885,0.00
264.278,0.00
264.670,-1.00
265.062,-13.00
265.454,-17.00
265.846,-22.00
266.238,-17.00
266.631,-8.00
267.023,0.00
267.415,-5.00
267.807,2.00
268.200,3.00
268.592,14.00
268.985,18.00
269.377,17.00
269.770,9.00
270.162,15.00
270.555,12.00
270.947,12.00
271.340,12.00
271.732,10.00
272.125,8.00
272.518,11.00
272.910,3.00
273.303,-3.00
273.696,2.00
274.089,2.00
274.481,-3.00
274.874,-10.00
275.267,0.00
275.660,6.00
276.053,0.00
276.446,-4.00
276.839,-6.00
277.232,-2.00
277.625,11.00
278.018,10.00
278.411,6.00
278.804,7.00
279.197,23.00
279.590,22.00
279.984,22.00
280.377,20.00
280.770,13.00
281.163,12.00
281.557,16.00
281.950,15.00
282.343,11.00
282.737,11.00
283.130,10.00
283.524,4.00
283.917,-13.00
284.311,-16.00
284.704,-12.00
285.098,-22.00
285.491,-18.00
285.885,-14.00
286.279,-1.00
286.672,2.00
